Data Type,Country,Year,HTS Number,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
Customs Value,China,1996,4202923020,Value for: number,"793,732","1,441,730","2,087,335","2,435,159","2,929,447","3,388,605","2,302,576","2,742,170","2,426,355","2,314,272","2,406,636","2,756,040"
Customs Value,China,1996,4202923030,Value for: number,"3,134,364","5,766,730","4,169,789","4,703,436","6,581,896","7,585,806","8,885,794","9,367,221","7,702,708","9,086,192","9,551,401","10,063,656"
Customs Value,China,1996,4202923090,Value for: number,"59,736","24,451","108,733","22,198","270,985","221,195","38,036","188,776","98,937","281,266","267,421","13,116"
Customs Value,China,1996,4202924500,Value for: number,"16,369,091","15,334,329","10,284,522","16,344,745","27,780,839","27,059,718","26,502,055","22,290,752","21,588,200","22,351,523","19,118,218","15,988,365"
Customs Value,China,1996,4202925000,Value for: number,"450,244","198,541","422,916","208,662","271,300","399,441","294,723","513,874","432,772","594,086","264,656","159,259"
Customs Value,China,1996,4202926010,Value for: number,"23,464","45,591","26,813","119,144","71,464","130,787","93,455","165,976","283,949","506,169","291,557","130,893"
Customs Value,China,1996,4202926090,Value for: number,0,"67,594","80,002","68,495","29,965","4,193","251,725","245,890","1,917","88,152","4,922","42,965"
Customs Value,China,1996,4202929010,Value for: number,0,0,0,0,0,0,0,0,0,"106,266",0,0
Customs Value,China,1996,4202929015,Value for: number,"360,345","206,272","271,167","198,607","265,579","189,446","250,205","367,815","136,569","395,845","253,610","238,604"
Customs Value,China,1996,4202929025,Value for: number,"1,042,517","1,112,054","1,371,704","1,198,390","1,519,342","1,471,239","2,807,819","2,603,502","3,593,906","4,078,976","2,961,613","2,608,243"
Customs Value,China,1996,4202929035,Value for: number,"55,635","71,391",0,"18,000","83,036","11,612","18,211","4,400","14,268","74,785","65,581","39,662"
Customs Value,China,1996,4202929040,Value for: number,"3,879,958","3,209,563","3,094,098","3,698,864","3,690,744","4,819,695","5,112,889","5,699,649","6,258,938","8,147,856","5,589,392","5,366,113"
Customs Value,China,1996,4202991000,Value for: number,"769,669","893,654","453,646","1,535,253","1,393,303","1,877,158","777,046","892,722","1,234,068","1,004,037","770,069","599,638"
Customs Value,China,1996,4202992000,Value for: number,0,0,298,0,"2,870","13,518","5,815",0,"31,491",0,"5,118","13,518"
Customs Value,China,1996,4202993000,Value for: number,0,0,0,0,0,0,0,0,0,432,0,0
Customs Value,China,1996,4202995000,Value for: number,"11,259","18,784","76,298","46,835","1,064","4,019","5,950","40,414","85,639","11,960","49,361","246,010"
Customs Value,China,1996,4202999000,Value for: number,"141,204","361,731","494,111","386,691","749,384","381,273","302,223","407,275","298,573","428,229","332,544","345,314"
Customs Value,China,1996,4203102000,Value for: number,0,820,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1996,4203104010,Value for: number,"1,066,093","523,060","1,064,929","1,031,418","5,426,223","6,942,874","8,538,126","10,681,558","13,267,916","17,563,209","3,730,293","1,551,387"
Customs Value,China,1996,4203104030,Value for: number,"4,051,206","5,384,294","4,395,208","5,530,013","14,198,785","25,382,624","33,571,881","33,312,658","39,547,407","43,005,539","19,193,417","13,125,878"
Customs Value,China,1996,4203104060,Value for: number,"4,315,301","3,995,304","5,410,894","7,368,221","13,747,902","21,992,166","33,870,026","34,733,525","41,837,345","40,535,679","22,807,050","11,433,186"
Customs Value,China,1996,4203104085,Value for: number,"451,058","266,600","279,151","273,772","1,226,032","1,518,468","2,302,216","2,812,038","2,548,108","1,719,789","857,417","540,790"
Customs Value,China,1996,4203104095,Value for: number,"1,209,750","848,814","602,446","1,093,504","1,644,964","4,271,583","6,441,155","5,828,312","2,493,903","3,109,440","2,224,839","1,577,445"
Customs Value,China,1996,4203212000,Value for: number,"703,876","427,729","297,243","97,010","120,766","90,963",375,"60,231","152,648","102,961",0,"163,463"
Customs Value,China,1996,4203214000,Value for: number,"911,521","1,514,703","538,037","298,378","131,935","43,832","299,027","479,655","435,754","1,124,058","853,045","1,816,943"
Customs Value,China,1996,4203215500,Value for: pairs,"37,852","19,553",0,"35,204","9,020","115,447","216,073","117,211","19,042","22,928","17,465",0
Customs Value,China,1996,4203216000,Value for: pairs,"21,022","54,593","14,586","62,800","35,424","226,856","527,356","631,251","684,305","148,740","132,066","109,546"
Customs Value,China,1996,4203217000,Value for: pairs,"3,804","27,219","21,250","225,052","29,776","128,615","76,223","42,786","44,783","39,885","35,316","50,217"
Customs Value,China,1996,4203218030,Value for: dozens,"6,522","127,036","35,106","52,652","114,769","29,204","109,172","9,888","169,647","376,148","143,844","225,750"
Customs Value,China,1996,4203218060,Value for: no units collected,"1,081,600","1,268,425","1,057,615","740,368","1,390,502","1,079,807","1,758,662","913,516","975,209","1,005,769","1,166,230","1,398,017"
Customs Value,China,1996,4203290500,Value for: dozen pairs,"201,582","87,486","117,968","255,065","93,591","116,964","560,594","2,082,699","2,511,060","3,094,499","832,297","212,585"
Customs Value,China,1996,4203290800,Value for: dozen pairs,"4,883,336","4,331,619","2,901,640","2,934,044","5,876,073","5,339,752","6,450,469","7,623,399","6,835,715","7,522,201","5,723,014","7,080,040"
Customs Value,China,1996,4203291500,Value for: dozen pairs,"144,985","73,973","73,072","26,027","478,617","588,722","1,064,872","1,125,332","1,023,674","916,973","499,965","111,504"
Customs Value,China,1996,4203291800,Value for: dozen pairs,"8,055,384","6,509,530","4,205,694","4,611,664","7,392,201","7,852,282","7,182,885","9,945,863","8,054,378","9,861,914","8,208,303","8,118,067"
Customs Value,China,1996,4203292000,Value for: dozen pairs,"49,704",0,"4,580","6,045",0,"58,860","52,195","104,021","10,572","12,918","4,978","65,550"
Customs Value,China,1996,4203293010,Value for: dozen pairs,"448,170","416,257","195,117","354,013","731,185","274,125","346,442","453,220","667,085","755,913","773,640","804,461"
Customs Value,China,1996,4203293020,Value for: dozen pairs,"627,182","602,509","627,374","604,294","1,034,340","1,002,685","1,855,072","1,921,843","4,065,356","2,264,922","1,458,558","606,264"
Customs Value,China,1996,4203294000,Value for: dozen pairs,"110,351","66,251","38,302","13,568","70,045","58,371","150,795","66,191","59,244","31,376","53,129","1,369"
Customs Value,China,1996,4203295000,Value for: dozen pairs,"539,804","819,036","320,236","515,157","1,221,424","1,288,487","2,629,411","4,318,518","2,870,053","2,565,777","1,251,171","379,201"
Customs Value,China,1996,4203300000,Value for: no units collected,"6,522,591","5,437,485","5,525,756","5,985,890","6,643,530","7,909,821","8,848,659","8,846,879","9,200,214","8,201,860","7,778,237","6,451,649"
Customs Value,China,1996,4203403000,Value for: no units collected,0,0,0,"2,760",0,0,"5,263",0,0,"5,933",0,"1,372"
Customs Value,China,1996,4203406000,Value for: no units collected,"52,093","70,564","52,412","58,857","166,126","334,611","88,170","104,405","214,661","317,506","25,456","101,731"
Customs Value,China,1996,4204003000,Value for: kilograms,0,0,0,0,0,0,0,0,"1,396",0,0,0
Customs Value,China,1996,4204006000,Value for: no units collected,"1,350","4,997","6,415",0,0,0,"2,398","4,130","10,360","3,061",0,0
Customs Value,China,1996,4205004000,Value for: no units collected,"12,706","14,602","28,371","57,411","57,751","21,815","39,559","2,692","20,031","65,192","58,311","17,342"
Customs Value,China,1996,4205006000,Value for: no units collected,"2,774",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1996,4205008000,Value for: no units collected,"1,043,843","1,089,945","633,523","1,464,788","1,318,965","1,650,478","893,655","1,815,409","1,258,482","2,154,662","858,147","1,389,493"
Customs Value,China,1996,4206900000,Value for: no units collected,0,"2,180",0,0,583,0,0,"1,539","6,675",0,0,405
First Unit Quantity,China,1996,4201003000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4201006000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4202110030,number,"104,727","94,288","98,117","155,475","201,676","162,569","185,470","164,554","266,810","341,186","227,306","112,603"
First Unit Quantity,China,1996,4202110090,number,"73,182","14,618","76,954","10,424","46,814","26,255","69,586","61,309","93,511","69,445","88,884","61,966"
First Unit Quantity,China,1996,4202122010,number,"33,052","28,650","18,570","69,684","69,026","45,914","75,179","51,671","31,742","82,245","78,782","70,150"
First Unit Quantity,China,1996,4202122020,number,"54,148","32,032","34,500","93,438","110,233","123,283","148,245","385,186","356,259","195,258","307,020","311,518"
First Unit Quantity,China,1996,4202122025,number,"41,798","23,520","39,202","103,400","35,332","17,427","31,699","74,220","17,747","69,576","24,654","4,076"
First Unit Quantity,China,1996,4202122035,number,"172,158","183,727","102,922","264,797","380,895","360,883","464,735","464,691","336,941","380,734","272,613","142,923"
First Unit Quantity,China,1996,4202122050,number,"115,112","116,857","50,633","53,220","212,728","294,891","168,774","228,984","636,840","451,134","277,830","198,721"
First Unit Quantity,China,1996,4202122085,number,"563,350","205,109","251,244","203,330","353,999","528,970","980,553","440,152","292,932","429,582","526,594","505,501"
First Unit Quantity,China,1996,4202124000,number,800,"4,020","22,399","5,500","5,676","1,500","5,528","12,780","75,960","32,024","8,158","15,790"
First Unit Quantity,China,1996,4202126000,number,"347,877","237,190","234,675","215,848","343,185","399,157","457,203","572,787","742,782","871,913","545,612","814,027"
First Unit Quantity,China,1996,4202128010,number,0,168,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4202128020,number,0,0,"4,241","2,272",0,"9,138",0,"2,125","1,600","2,100",0,500
First Unit Quantity,China,1996,4202128030,number,"44,227","42,390","68,972","100,073","129,614","197,243","53,787","131,181","60,091","151,314","265,521","291,897"
First Unit Quantity,China,1996,4202128040,number,0,"4,320",0,0,0,0,0,400,"6,040",600,0,"1,800"
First Unit Quantity,China,1996,4202128060,number,0,0,612,0,"2,000",0,0,"2,340",0,"1,350","5,000","1,409"
First Unit Quantity,China,1996,4202128070,number,"24,455",300,"70,754","4,595","133,954","169,584","104,608","45,543","98,245","250,540","58,706","28,374"
First Unit Quantity,China,1996,4202128080,number,0,0,0,0,800,0,0,0,0,"1,029",0,"1,427"
First Unit Quantity,China,1996,4202190000,number,"11,678","36,777","45,482","61,950","29,879","145,273","46,663","66,181","79,030","84,075","68,078","12,974"
First Unit Quantity,China,1996,4202213000,number,"3,875","4,562",626,"1,511","1,114",503,"1,929","3,646",666,95,"6,969",810
First Unit Quantity,China,1996,4202216000,number,"1,400,500","1,631,020","1,341,381","802,592","1,600,814","1,829,491","2,249,715","2,350,619","2,371,239","2,844,300","1,381,886","1,301,964"
First Unit Quantity,China,1996,4202219000,number,"211,528","182,491","149,043","112,921","326,862","293,302","331,441","388,048","285,406","417,237","255,468","172,531"
First Unit Quantity,China,1996,4202221500,number,"7,029,154","8,190,613","4,369,415","4,328,270","7,655,064","7,104,919","8,316,736","8,477,148","8,592,118","8,379,600","6,571,015","6,619,096"
First Unit Quantity,China,1996,4202223500,number,"31,560","60,000",0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4202224010,number,"2,050",803,"5,091","3,708","1,387","3,393","5,740","6,528","19,393","5,286","17,357","1,541"
First Unit Quantity,China,1996,4202224020,number,"12,714",0,0,"28,800",0,"4,488",0,"7,039",0,"5,040","3,998","17,016"
First Unit Quantity,China,1996,4202224030,number,"44,246","324,625","138,512","98,651","107,012","336,782","398,082","480,774","318,271","287,063","140,148","300,694"
First Unit Quantity,China,1996,4202224040,number,"1,800","11,982","18,444",0,600,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4202224500,number,"689,277","993,436","327,560","176,574","87,245","207,452","105,044","73,783","80,768","59,834","285,418","713,591"
First Unit Quantity,China,1996,4202226000,number,"598,484","241,769","135,657","129,732","103,768","300,134","114,112","35,912","130,068","94,687","143,816","428,980"
First Unit Quantity,China,1996,4202227000,number,"4,018","4,861","14,690","2,398",266,696,"5,165","7,849","5,397","8,080","8,408",771
First Unit Quantity,China,1996,4202228030,number,120,"7,552","45,971","20,202","12,102","3,000","6,000",144,"19,594","33,710","24,543",0
First Unit Quantity,China,1996,4202228050,number,"236,977","757,215","397,581","203,887","265,155","390,834","486,166","678,606","671,987","673,386","567,986","1,078,647"
First Unit Quantity,China,1996,4202228070,number,"448,965","163,393","100,816","39,950","47,756",988,0,0,0,0,"80,238","138,728"
First Unit Quantity,China,1996,4202228080,number,"70,914","132,232","26,860","30,000","1,800",600,"19,976","1,200",192,0,"17,616","18,000"
First Unit Quantity,China,1996,4202291000,number,"185,125","24,848","191,534","53,251","71,357","67,239","36,918","73,891","99,702","145,350","69,500","38,262"
First Unit Quantity,China,1996,4202292000,number,0,0,0,0,0,0,36,0,0,0,0,0
First Unit Quantity,China,1996,4202295000,number,"36,725","11,519","18,618","35,850","3,880",0,"2,016",216,"55,515","65,380","3,320",560
First Unit Quantity,China,1996,4202299000,number,"97,853","63,862","78,942","10,502","148,610","84,856","56,881","71,666","80,863","190,121","35,259","39,494"
First Unit Quantity,China,1996,4202313000,number,54,"1,440","8,440",260,"2,500",0,0,0,"3,000","25,248",0,478
First Unit Quantity,China,1996,4202316000,number,"2,008,447","2,770,729","2,129,438","2,164,493","3,231,824","2,270,922","3,136,172","3,886,974","4,406,451","4,732,918","3,010,513","1,975,724"
First Unit Quantity,China,1996,4202321000,number,"2,431,637","2,842,940","1,670,291","1,584,232","3,098,942","3,345,364","2,820,427","3,925,130","3,778,761","3,948,429","2,632,217","1,679,331"
First Unit Quantity,China,1996,4202322000,number,"2,996,375","2,324,143","2,146,386","2,332,849","4,008,670","4,363,287","4,297,884","3,913,164","4,375,121","7,258,500","3,738,390","3,210,676"
First Unit Quantity,China,1996,4202324000,number,"71,701","117,166","203,156","143,468","20,012","104,746","473,658","186,483","120,636","102,325","171,176","142,026"
First Unit Quantity,China,1996,4202328000,number,"178,836","25,704","30,176","5,760","36,228","18,888","164,952","24,900","32,748","40,006",564,"170,820"
First Unit Quantity,China,1996,4202328500,number,"13,000",0,0,"42,000","9,978",355,0,400,"23,888","54,810","17,283","4,000"
First Unit Quantity,China,1996,4202329530,number,0,"106,940","28,152","3,000","20,160","4,249","11,086","20,166","41,320","36,248","17,764","4,656"
First Unit Quantity,China,1996,4202329550,number,"946,484","816,139","1,746,157","752,596","2,673,603","1,315,281","1,233,105","1,455,345","2,085,298","1,610,652","830,157","1,013,516"
First Unit Quantity,China,1996,4202329560,number,"36,144","59,524",0,0,"3,600","177,298","6,891","10,700","1,839","22,620",0,"2,400"
First Unit Quantity,China,1996,4202391000,number,"34,792","40,117","99,362","194,096","87,328","232,576","82,952","147,121","121,248","243,596","126,216","79,048"
First Unit Quantity,China,1996,4202395000,number,"2,900","340,432","1,184,500","62,264","286,384","2,028",200,"54,068","262,428","272,060","3,322","4,900"
First Unit Quantity,China,1996,4202399000,number,"41,724","114,581","102,370","298,953","117,909","83,436","201,678","304,060","684,913","176,323","50,240","267,120"
First Unit Quantity,China,1996,4202910010,number,0,0,0,0,12,0,0,4,"2,410",0,0,116
First Unit Quantity,China,1996,4202910030,number,"135,288","140,158","186,555","214,912","272,774","159,017","264,499","267,254","267,608","363,664","227,780","159,383"
First Unit Quantity,China,1996,4202910090,number,"403,953","269,025","289,182","351,286","417,526","410,580","421,823","394,238","508,352","508,743","432,756","521,547"
First Unit Quantity,China,1996,4202921500,number,"304,354","749,387","660,928","521,265","566,265","638,089","642,617","1,307,850","1,118,906","1,007,257","505,884","731,833"
First Unit Quantity,China,1996,4202922000,number,"1,736,137","1,056,679","885,026","1,297,267","2,049,713","2,074,567","1,500,744","1,551,018","1,766,549","2,185,099","1,629,983","1,698,222"
First Unit Quantity,China,1996,4202923005,number,"72,438","112,850","61,008","29,140","1,260",0,0,"10,038",0,0,"16,110","53,670"
First Unit Quantity,China,1996,4202923010,number,0,0,"53,000","40,689","3,483","1,470","4,022",91,"5,688",0,563,0
First Unit Quantity,China,1996,4202923015,number,"2,776","53,520","112,418","12,856","7,603","35,696","23,606","29,571","55,042","83,033","79,154","57,670"
First Unit Quantity,China,1996,4202923020,number,"173,318","324,887","419,384","545,778","631,527","871,851","525,395","635,210","517,193","560,297","600,669","797,597"
First Unit Quantity,China,1996,4202923030,number,"1,418,055","2,365,952","1,137,793","1,947,630","2,544,596","3,392,437","3,023,412","3,334,880","2,688,176","3,231,002","3,065,626","4,314,448"
First Unit Quantity,China,1996,4202923090,number,"25,076","3,120","32,310","9,520","149,624","67,848","10,168","120,664","80,344","247,819","247,122","1,561"
First Unit Quantity,China,1996,4202924500,number,"10,155,861","9,079,805","6,750,191","10,638,176","18,615,686","15,224,700","13,087,984","12,506,357","11,747,043","12,833,739","10,751,667","9,488,845"
First Unit Quantity,China,1996,4202925000,number,"47,187","21,981","114,470","29,931","30,112","43,661","43,686","81,581","75,525","107,909","58,494","31,386"
First Unit Quantity,China,1996,4202926010,number,"236,918","144,614","103,304","289,706","208,314","379,400","226,772","371,072","572,523","1,171,526","652,391","318,290"
First Unit Quantity,China,1996,4202926090,number,0,"31,940","27,786","46,059","5,820","1,036","182,948","121,040",500,"59,126","1,056","20,799"
First Unit Quantity,China,1996,4202929010,number,0,0,0,0,0,0,0,0,0,"21,027",0,0
First Unit Quantity,China,1996,4202929015,number,"785,837","500,050","674,212","461,147","585,189","498,254","685,023","952,512","407,572","1,152,590","570,915","622,543"
First Unit Quantity,China,1996,4202929025,number,"484,193","392,443","491,956","651,098","841,417","669,147","1,054,210","1,431,441","1,778,272","1,659,844","1,125,648","1,144,037"
First Unit Quantity,China,1996,4202929035,number,"8,504","49,104",0,"50,000","70,734","5,664","1,068","1,000","2,632","118,112","59,860","19,682"
First Unit Quantity,China,1996,4202929040,number,"2,034,371","2,365,209","1,582,466","2,086,700","2,284,972","2,788,103","3,378,818","4,178,949","3,424,197","4,637,836","2,621,960","2,503,293"
First Unit Quantity,China,1996,4202991000,number,"1,275,719","847,912","633,969","978,554","1,772,359","1,492,695","1,314,603","1,034,372","1,251,538","1,281,473","1,375,465","964,240"
First Unit Quantity,China,1996,4202992000,number,0,0,50,0,"4,784","3,500",250,0,"60,360",0,"1,730","3,500"
First Unit Quantity,China,1996,4202993000,number,0,0,0,0,0,0,0,0,0,12,0,0
First Unit Quantity,China,1996,4202995000,number,"10,700","10,604","59,651","44,820",46,"24,288","2,160","66,844","75,024","8,680","83,052","720,986"
First Unit Quantity,China,1996,4202999000,number,"117,411","484,821","444,199","160,761","903,624","244,384","410,088","356,862","315,975","331,845","524,516","517,296"
First Unit Quantity,China,1996,4203102000,number,0,25,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4203104010,number,"22,737","9,621","20,850","17,463","79,684","125,512","180,013","193,549","228,672","344,200","72,048","25,975"
First Unit Quantity,China,1996,4203104030,number,"77,995","111,201","111,389","101,571","253,923","534,489","708,418","682,100","709,537","782,209","324,841","221,990"
First Unit Quantity,China,1996,4203104060,number,"78,182","70,316","87,587","106,311","234,028","461,081","605,485","651,285","817,957","717,718","396,631","180,276"
First Unit Quantity,China,1996,4203104085,number,"65,387","16,059","25,136","38,832","163,022","247,763","330,185","283,977","180,768","194,653","58,040","36,048"
First Unit Quantity,China,1996,4203104095,number,"76,956","45,453","60,907","72,932","127,466","464,103","543,776","398,369","124,975","155,259","101,387","55,305"
First Unit Quantity,China,1996,4203212000,number,"150,138","114,284","91,886","30,768","38,760","40,884",48,"14,800","39,356","39,342",0,"50,756"
First Unit Quantity,China,1996,4203214000,number,"87,579","151,704","57,386","35,902","13,868","3,736","35,073","57,680","51,247","112,063","63,881","188,900"
First Unit Quantity,China,1996,4203215500,pairs,"5,963","3,636",0,"12,252","1,800","29,396","64,558","10,460","2,978","3,201","3,598",0
First Unit Quantity,China,1996,4203216000,pairs,"4,434","2,974","1,200","5,050","4,716","16,157","81,832","153,721","78,765","32,278","12,472","7,062"
First Unit Quantity,China,1996,4203217000,pairs,179,"6,007",479,"20,325",937,"10,717","6,417","3,142","2,427","1,647","1,101","2,122"
First Unit Quantity,China,1996,4203218030,dozens,126,"4,144",916,"1,489","3,438","1,358","2,453",222,"3,385","6,737","3,464","4,739"
First Unit Quantity,China,1996,4203218060,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4203290500,dozen pairs,"10,435","1,380","1,936","7,020","7,601","2,544","8,530","45,756","41,344","58,655","15,785","7,924"
First Unit Quantity,China,1996,4203290800,dozen pairs,"248,287","248,397","211,215","128,080","276,198","283,455","332,611","384,623","322,209","391,622","273,180","385,478"
First Unit Quantity,China,1996,4203291500,dozen pairs,"4,306","1,318","1,322",762,"10,014","14,385","22,704","16,201","27,638","17,828","6,743","3,187"
First Unit Quantity,China,1996,4203291800,dozen pairs,"838,670","587,122","408,514","390,344","702,883","777,005","633,386","842,005","661,541","888,047","769,032","821,967"
First Unit Quantity,China,1996,4203292000,dozen pairs,"3,706",0,810,452,0,"6,428","7,321","3,690",547,861,200,"4,300"
First Unit Quantity,China,1996,4203293010,dozen pairs,"19,611","18,236","15,057","14,844","55,680","10,722","17,069","16,414","25,311","25,037","50,183","34,865"
First Unit Quantity,China,1996,4203293020,dozen pairs,"27,910","14,928","13,529","14,992","28,235","27,883","57,608","54,059","93,456","53,979","43,832","16,893"
First Unit Quantity,China,1996,4203294000,dozen pairs,"5,239","3,146","1,830",620,"2,177","1,938","11,910","1,830","10,557",376,"1,643",27
First Unit Quantity,China,1996,4203295000,dozen pairs,"11,264","18,117","5,681","9,811","29,924","26,291","60,380","96,826","89,825","64,872","31,575","21,632"
First Unit Quantity,China,1996,4203300000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4203403000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4203406000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4204003000,kilograms,0,0,0,0,0,0,0,0,215,0,0,0
First Unit Quantity,China,1996,4204006000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4205004000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4205006000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4205008000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4206900000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1996,4301200060,Value for: number,0,0,0,0,0,0,"1,775",0,0,0,0,0
Customs Value,China,1996,4301800060,Value for: number,0,0,0,0,"41,188",0,0,0,0,0,0,0
Customs Value,China,1996,4302110020,Value for: number,0,0,0,"2,766",0,0,610,0,0,405,"2,223",0
Customs Value,China,1996,4302120000,Value for: number,0,"11,870",0,0,0,"52,800","5,485","20,400",0,0,"21,000",0
Customs Value,China,1996,4302130000,Value for: number,"2,148","3,000","2,695","14,214","47,029","31,732","18,212",0,"18,600","10,500","45,806","12,949"
Customs Value,China,1996,4302193040,Value for: number,"73,913","125,025",0,"8,838","36,800","30,000","98,784","15,598",0,"90,615",0,"93,983"
Customs Value,China,1996,4302197500,Value for: number,0,0,0,0,0,859,0,0,0,0,0,0
Customs Value,China,1996,4302203000,Value for: no units collected,0,0,"12,940",0,"2,475",0,"4,800",0,"5,644","6,000","2,880",0
Customs Value,China,1996,4302300000,Value for: no units collected,0,0,0,"17,496",0,"18,402","69,155","34,383",0,"45,776",0,0
Customs Value,China,1996,4303100030,Value for: number,"1,560,050","395,537","270,222","2,263,096","2,546,321","3,781,790","4,326,225","2,744,572","2,991,182","4,353,553","3,626,753","1,661,505"
Customs Value,China,1996,4303100060,Value for: number,"130,333","65,520","18,426","256,842","380,314","196,079","487,563","1,070,169","867,285","646,803","378,617","131,239"
Customs Value,China,1996,4303900000,Value for: no units collected,"159,142","191,264","305,286","479,400","410,183","671,109","421,326","741,141","500,838","734,666","1,139,509","700,844"
Customs Value,China,1996,4304000000,Value for: no units collected,"44,851","28,628","23,110","2,318","20,167",0,"61,662","18,841","20,606","114,204","18,895",0
First Unit Quantity,China,1996,4301200060,number,0,0,0,0,0,0,350,0,0,0,0,0
First Unit Quantity,China,1996,4301800060,number,0,0,0,0,823,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4302110020,number,0,0,0,297,0,0,61,0,0,27,57,0
First Unit Quantity,China,1996,4302120000,number,0,"18,000",0,0,0,"80,000",400,"30,000",0,0,"30,000",0
First Unit Quantity,China,1996,4302130000,number,200,200,119,750,"2,080","1,400",866,0,750,410,920,600
First Unit Quantity,China,1996,4302193040,number,"3,000","5,000",0,491,"2,300","2,000","5,336",300,0,"2,800",0,"2,290"
First Unit Quantity,China,1996,4302197500,number,0,0,0,0,0,6,0,0,0,0,0,0
First Unit Quantity,China,1996,4302203000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4302300000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4303100030,number,"1,482",509,227,"2,232","2,046","3,548","3,309","2,265","2,908","3,822","3,563","1,595"
First Unit Quantity,China,1996,4303100060,number,807,402,103,"3,471","3,683","1,610","17,288","20,261","14,839","11,306","3,628",446
First Unit Quantity,China,1996,4303900000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1996,4304000000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1996,4401304010,Value for: kilograms,0,0,0,0,"3,350","9,350","8,832",0,0,"8,832","17,248","24,138"
Customs Value,China,1996,4402000000,Value for: metric tons,"1,481",0,"30,175","37,675",0,"74,224","15,889","30,023","14,070","7,963",0,0
Customs Value,China,1996,4403200015,Value for: meters,0,0,0,0,"8,226",0,0,0,0,0,0,0
Customs Value,China,1996,4403200030,Value for: cubic meters,0,0,0,0,"10,284",0,0,0,0,0,0,0
Customs Value,China,1996,4403990030,Value for: cubic meters,"14,915","14,177",0,"31,553",0,0,0,0,0,0,0,0
Customs Value,China,1996,4404100090,Value for: no units collected,"40,068",0,0,0,0,"1,256",0,0,0,0,0,0
Customs Value,China,1996,4404200080,Value for: no units collected,"133,147","205,309","85,525","218,737","117,865","64,327","278,036","6,459",0,0,0,0
Customs Value,China,1996,4404200090,Value for: no units collected,"9,576",0,"8,319",0,"16,234",0,0,0,"3,341",0,0,"4,650"
Customs Value,China,1996,4405000000,Value for: kilograms,0,0,"9,547",0,0,0,0,0,"14,697",0,0,0
Customs Value,China,1996,4407100051,Value for: cubic meters,0,0,0,0,0,0,"1,816",0,0,0,0,0
Customs Value,China,1996,4407290005,Value for: cubic meters,0,0,"47,529",0,0,0,0,0,0,0,0,0
Customs Value,China,1996,4407290010,Value for: cubic meters,0,0,0,"89,041","129,512",0,"89,131",0,0,0,0,0
Customs Value,China,1996,4407910020,Value for: cubic meters,0,0,0,"3,895","8,665","8,807",0,0,0,0,0,"4,472"
Customs Value,China,1996,4407910060,Value for: cubic meters,0,0,0,"10,017","25,226","29,377",0,0,0,0,0,"11,602"
Customs Value,China,1996,4407910061,Value for: cubic meters,"12,859","13,272",0,0,"8,907","12,454",0,"11,399","24,891",0,"2,614","3,538"
Customs Value,China,1996,4407990051,Value for: cubic meters,"179,122","66,800",0,0,"9,727",0,0,0,0,0,0,0
Customs Value,China,1996,4407990066,Value for: cubic meters,"4,240","6,621",0,0,0,"11,481",0,"57,955",0,0,"20,495","18,304"
Customs Value,China,1996,4407990096,Value for: cubic meters,0,0,"17,573","17,506",0,"17,084","17,606",0,"2,378","18,773",0,"27,344"
Customs Value,China,1996,4408100030,Value for: square meters,0,0,0,0,0,0,"25,569",0,0,"55,796",0,0
Customs Value,China,1996,4408390000,Value for: square meters,0,0,0,0,0,0,0,0,0,0,"65,002","20,968"
Customs Value,China,1996,4408900020,Value for: square meters,0,0,0,0,"96,073","91,897",0,"61,150","88,181","36,765",0,0
Customs Value,China,1996,4408900065,Value for: square meters,0,"88,840","87,210","81,018",0,0,0,0,0,0,0,0
