Data Type,Country,Year,HTS Number,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
First Unit Quantity,China,1997,3806100010,kilograms,"239,792","358,958","360,000","111,840","18,000","162,000","1,039,104","825,552","1,507,688","756,000","756,000","597,000"
First Unit Quantity,China,1997,3806100050,kilograms,0,0,0,"18,000",0,"18,000",0,0,0,0,"36,000","17,600"
First Unit Quantity,China,1997,3806900000,kilograms,0,0,0,0,0,0,0,"36,000","2,936",0,0,0
First Unit Quantity,China,1997,3808101000,kilograms,0,0,0,0,0,"7,410","6,459",0,0,0,0,0
First Unit Quantity,China,1997,3808102500,kilograms,0,0,0,"9,230","21,092","1,420",0,0,0,0,0,0
First Unit Quantity,China,1997,3808103000,kilograms,"21,000","9,404","31,500","10,500","28,838","10,500","42,185","21,000","21,036","10,500","31,500","21,174"
First Unit Quantity,China,1997,3808105000,kilograms,"263,806","263,463","143,744","158,243","132,560","55,639","10,621","35,405","39,356","76,438","211,926","397,078"
First Unit Quantity,China,1997,3808301500,kilograms,0,0,0,0,17,10,0,0,0,0,0,0
First Unit Quantity,China,1997,3808305000,kilograms,0,0,130,200,0,0,0,245,0,50,70,0
First Unit Quantity,China,1997,3808900800,kilograms,"4,689","3,252","1,800",0,0,0,0,0,0,"1,214",0,0
First Unit Quantity,China,1997,3808909500,kilograms,0,0,0,"15,000","10,000",0,0,0,0,0,0,0
First Unit Quantity,China,1997,3809910000,kilograms,522,638,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1997,3809935000,kilograms,0,0,0,0,0,0,0,0,0,"52,500",0,0
First Unit Quantity,China,1997,3810100000,kilograms,100,0,0,450,0,250,"4,000","4,600","2,000",51,0,0
First Unit Quantity,China,1997,3812105000,kilograms,0,0,0,0,0,0,"14,000",0,0,0,0,"14,000"
First Unit Quantity,China,1997,3812205000,kilograms,0,0,0,0,"12,000",0,0,0,0,0,0,0
First Unit Quantity,China,1997,3812303000,kilograms,58,0,150,0,0,0,0,100,0,0,0,0
First Unit Quantity,China,1997,3815120000,kilograms,0,0,0,0,0,0,0,"1,733",0,0,0,25
First Unit Quantity,China,1997,3815190000,kilograms,0,0,0,0,0,0,0,0,0,"17,200","68,800",0
First Unit Quantity,China,1997,3815905000,kilograms,0,0,"1,197",0,0,0,"2,873",0,0,0,0,0
First Unit Quantity,China,1997,3816000050,kilograms,0,0,0,0,"1,900",0,0,0,"35,000","208,307",0,0
First Unit Quantity,China,1997,3818000090,kilograms,"2,417","1,095","3,368","2,717","2,989","1,667",530,"2,516","1,028","2,978","1,967",653
First Unit Quantity,China,1997,3822001010,kilograms,0,0,0,0,0,0,0,0,0,7,0,0
First Unit Quantity,China,1997,3822001090,kilograms,503,425,466,225,"1,372",185,509,684,300,589,516,445
First Unit Quantity,China,1997,3822005090,kilograms,1,0,0,0,0,0,20,0,0,0,0,0
First Unit Quantity,China,1997,3823704000,kilograms,0,0,0,0,0,0,0,0,"6,000",0,0,0
First Unit Quantity,China,1997,3823706000,kilograms,0,0,0,0,0,0,0,0,0,0,0,170
First Unit Quantity,China,1997,3824200010,kilograms,0,0,0,0,0,0,"20,000",0,0,"20,000","39,710",0
First Unit Quantity,China,1997,3824300000,kilograms,"23,300","4,900","13,250","16,450","6,100","19,100","11,600","3,000","7,800","10,420","6,850",250
First Unit Quantity,China,1997,3824500050,metric tons,0,0,0,20,0,0,0,18,0,0,18,18
First Unit Quantity,China,1997,3824901100,kilograms,"5,860","1,728","4,350",0,"1,586","3,587",930,844,"2,593",0,491,0
First Unit Quantity,China,1997,3824901900,kilograms,325,465,0,470,956,560,550,0,"1,268",803,834,"2,874"
First Unit Quantity,China,1997,3824902600,kilograms,0,0,0,0,0,"3,501",0,0,0,0,0,0
First Unit Quantity,China,1997,3824902800,kilograms,"232,400","168,393","177,600","52,740","36,996","119,000","16,872","18,976","66,160","121,456","71,834","131,558"
First Unit Quantity,China,1997,3824903900,kilograms,"146,083","176,905","65,087","176,799","145,432","38,000","48,999","9,120","10,080","91,005","36,480",0
First Unit Quantity,China,1997,3824904090,kilograms,"18,000",0,0,"35,996",0,0,0,0,0,0,0,0
First Unit Quantity,China,1997,3824904500,kilograms,0,0,0,0,0,0,0,"1,280",0,0,0,0
First Unit Quantity,China,1997,3824904700,kilograms,0,0,0,0,0,136,0,0,0,0,0,0
First Unit Quantity,China,1997,3824909050,kilograms,26,"4,812","1,886",645,"2,143","1,360",0,"7,048","86,125","3,359","37,344","55,972"
Customs Value,China,1997,3901100010,Value for: kilograms,0,0,0,0,0,308,0,0,0,0,0,0
Customs Value,China,1997,3901100020,Value for: kilograms,0,0,0,0,0,0,0,0,"7,604",0,0,0
Customs Value,China,1997,3901100030,Value for: kilograms,"36,347","33,004",0,"99,152",0,"67,328","35,104",0,0,0,0,0
Customs Value,China,1997,3901200000,Value for: kilograms,"600,212","14,490","274,962","372,816","1,023,536","419,675","30,180","281,500","191,543",0,0,0
Customs Value,China,1997,3901302000,Value for: kilograms,0,0,0,0,0,0,"16,161","7,995",0,0,0,0
Customs Value,China,1997,3901901000,Value for: kilograms,0,0,0,"23,383",0,0,0,"46,318","25,568",0,"70,587","47,058"
Customs Value,China,1997,3902900050,Value for: kilograms,0,"22,750","19,633","22,750","22,750","22,750","13,000",0,"8,125","32,500","32,500","32,500"
Customs Value,China,1997,3903110000,Value for: kilograms,"11,523","34,569",0,0,0,0,0,0,0,0,0,"7,840"
Customs Value,China,1997,3903190000,Value for: kilograms,0,0,0,0,0,0,0,0,0,545,0,0
Customs Value,China,1997,3903300000,Value for: kilograms,0,0,0,0,0,0,0,0,0,"20,726",0,0
Customs Value,China,1997,3903901000,Value for: kilograms,0,0,0,0,"5,725",0,0,0,0,0,0,0
Customs Value,China,1997,3904100000,Value for: kilograms,0,750,300,450,900,0,"1,590",0,0,"1,500",0,0
Customs Value,China,1997,3904220000,Value for: kilograms,965,0,0,0,0,0,"4,750",0,694,0,0,0
Customs Value,China,1997,3904610000,Value for: kilograms,"49,005","49,005","65,094","100,544","19,157","66,326","66,600","49,275","49,275","49,275","44,854","44,854"
Customs Value,China,1997,3904691000,Value for: kilograms,"9,779",0,0,0,525,"102,353","47,047",0,0,0,0,"362,454"
Customs Value,China,1997,3904695000,Value for: kilograms,0,0,0,"51,676",0,0,0,0,0,0,0,0
Customs Value,China,1997,3904901000,Value for: kilograms,0,0,0,0,0,0,0,330,0,0,0,0
Customs Value,China,1997,3905120000,Value for: kilograms,0,0,"39,444",0,0,0,0,0,0,0,0,0
Customs Value,China,1997,3905190000,Value for: kilograms,0,0,0,0,0,"39,444",0,0,0,0,0,0
Customs Value,China,1997,3905300000,Value for: kilograms,"460,730","561,660","98,389","336,906","562,011","874,925","792,706","582,474","840,498","1,499,157","663,689","1,004,455"
Customs Value,China,1997,3906905000,Value for: kilograms,0,0,"13,870",0,0,0,"20,737","17,252",0,"5,778","10,276","1,845"
Customs Value,China,1997,3907100000,Value for: kilograms,0,0,0,0,0,0,0,0,0,"99,924",0,0
Customs Value,China,1997,3907200000,Value for: kilograms,0,0,0,0,0,"23,000",0,0,0,0,"22,851",0
Customs Value,China,1997,3907300000,Value for: kilograms,"113,275","3,929",0,"103,759",0,0,0,"15,165",0,0,0,0
Customs Value,China,1997,3907400000,Value for: kilograms,0,0,0,0,"85,000","1,125",0,0,"34,178",0,"26,328","65,412"
Customs Value,China,1997,3907600010,Value for: kilograms,0,0,0,"33,378",0,0,0,0,0,0,0,0
Customs Value,China,1997,3907600050,Value for: kilograms,"410,482","310,596","162,102","73,118","425,529","224,065","223,680",0,"134,035","53,814","164,666","384,341"
Customs Value,China,1997,3907915000,Value for: kilograms,"2,240",0,0,540,0,0,0,0,345,540,0,0
Customs Value,China,1997,3908907000,Value for: kilograms,0,0,0,"13,505","7,333",0,0,0,0,0,0,0
Customs Value,China,1997,3909100000,Value for: kilograms,0,"22,240",0,0,"6,985",0,0,"24,225",0,0,0,0
Customs Value,China,1997,3909300000,Value for: kilograms,0,0,0,"10,450",0,0,0,0,0,0,0,0
Customs Value,China,1997,3909502000,Value for: kilograms,0,0,0,0,0,0,"67,478",0,0,0,0,0
Customs Value,China,1997,3909505000,Value for: kilograms,0,0,387,0,0,0,"4,420",0,0,"35,224",0,"1,535"
Customs Value,China,1997,3910000000,Value for: kilograms,0,0,0,0,0,0,0,"3,782",850,0,0,"1,088"
Customs Value,China,1997,3911100000,Value for: kilograms,"3,553",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1997,3911904500,Value for: kilograms,0,0,"16,066",0,0,0,0,0,0,0,0,0
Customs Value,China,1997,3911909010,Value for: kilograms,936,0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1997,3912120000,Value for: kilograms,0,0,0,0,0,0,0,0,0,"2,280",0,0
Customs Value,China,1997,3912310000,Value for: kilograms,0,0,0,0,0,"23,240",0,0,0,0,0,0
Customs Value,China,1997,3912390000,Value for: kilograms,0,0,0,0,731,0,0,0,0,0,0,0
Customs Value,China,1997,3913100000,Value for: kilograms,0,0,"332,314","234,220","256,776","156,140","231,855","438,880",0,"155,060","152,480","229,715"
Customs Value,China,1997,3913902010,Value for: kilograms,0,0,0,"72,146",0,0,0,0,595,"32,725","16,320",0
Customs Value,China,1997,3913902050,Value for: kilograms,"105,600","194,913","61,018","287,121","80,000","385,879","289,479","1,350","213,457","124,636","190,928","855,652"
Customs Value,China,1997,3913905000,Value for: kilograms,0,0,"51,900","202,292","30,030",0,"64,500","89,729","109,103","126,177",0,0
Customs Value,China,1997,3914006000,Value for: kilograms,"190,529",0,"58,577","112,819","11,726","97,962","380,034",0,"70,951",0,0,"105,586"
Customs Value,China,1997,3915100000,Value for: kilograms,0,0,"1,905",0,"28,815",0,0,0,"22,288","22,358","22,403",0
Customs Value,China,1997,3915300000,Value for: kilograms,"5,940",0,0,0,830,0,"1,200",0,0,0,0,0
Customs Value,China,1997,3915900010,Value for: kilograms,0,0,0,"23,220",0,0,0,0,0,0,0,0
Customs Value,China,1997,3915900090,Value for: kilograms,"260,902","227,787","72,045","192,093","241,022","296,617","245,137","201,312","459,501","229,365","383,580","571,277"
Customs Value,China,1997,3916100000,Value for: kilograms,0,0,0,0,0,0,"2,600","5,740","10,990","12,130","3,140",0
Customs Value,China,1997,3916905000,Value for: kilograms,"1,888","15,345","1,715","1,080","2,021","8,760","20,512","36,252","96,224","257,799","87,686","11,221"
Customs Value,China,1997,3917210000,Value for: kilograms,0,0,0,0,0,0,"11,845",0,0,0,0,0
Customs Value,China,1997,3917220000,Value for: kilograms,"28,265","43,157","24,738","48,100","43,619","15,926","53,325","60,056","92,609","12,378","43,646","51,184"
Customs Value,China,1997,3917230000,Value for: kilograms,"121,794","65,499","44,095","25,448","4,634","77,850","72,801","38,562","84,275","125,609","47,187","96,900"
Customs Value,China,1997,3917290050,Value for: thousand units,0,0,"1,120","6,380","3,190",0,0,0,"4,020",0,0,0
Customs Value,China,1997,3917290090,Value for: kilograms,"2,577","18,777","14,322","15,174","17,383","37,438","24,940","34,476","33,800","56,368","15,120","37,245"
Customs Value,China,1997,3917310000,Value for: kilograms,"2,189","3,400","3,806","2,475","5,590","18,241","3,839","1,030","1,206",0,"6,670","8,786"
Customs Value,China,1997,3917322000,Value for: kilograms,0,0,"8,597",0,0,"14,684","16,420",0,0,0,"14,880",0
Customs Value,China,1997,3917326010,Value for: kilograms,"180,031","105,314","97,304","578,998","352,585","373,290","371,460","345,284","267,136","168,459","109,556","179,600"
Customs Value,China,1997,3917326020,Value for: kilograms,0,0,0,0,"4,315",0,0,0,0,"4,104",0,0
Customs Value,China,1997,3917326050,Value for: kilograms,650,"8,879","121,741","99,544","3,830","49,648","25,776","3,440,010","7,646,559","1,924,049","12,494","10,250"
Customs Value,China,1997,3917330000,Value for: kilograms,"8,507","1,004","20,147",325,"36,200","31,454","16,018","4,688","17,414","38,914",385,"30,707"
Customs Value,China,1997,3917390010,Value for: kilograms,0,0,0,0,0,0,0,0,"1,142",0,0,0
Customs Value,China,1997,3917390020,Value for: kilograms,"66,251","56,665","4,309","53,850","10,848","8,340","17,154","24,603","53,473","103,381","26,199","90,228"
Customs Value,China,1997,3917390050,Value for: kilograms,"37,296","43,166","24,985","18,393","28,432","39,929","48,555","21,822","60,211","40,615","12,909","44,084"
Customs Value,China,1997,3917400090,Value for: kilograms,"107,188","263,251","50,974","221,717","229,080","160,166","146,235","41,957","206,025","62,752","146,445","139,744"
Customs Value,China,1997,3918101000,Value for: square meters,"1,936,346","1,460,884","1,431,991","1,282,206","1,289,135","1,557,370","1,570,541","1,238,315","1,357,532","1,150,062","1,231,943","1,057,490"
Customs Value,China,1997,3918102000,Value for: square meters,"44,224","34,471","15,698","14,977",0,"29,562",0,"41,772",0,"27,540","39,521","15,513"
Customs Value,China,1997,3918103150,Value for: square meters,0,0,0,0,0,0,0,0,0,"21,572",0,0
Customs Value,China,1997,3918901000,Value for: square meters,"274,360","211,641","212,175","116,037","224,821","150,848","289,114","148,612","81,330","51,186","194,890","383,765"
Customs Value,China,1997,3918905000,Value for: square meters,"8,622",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1997,3919101050,Value for: kilograms,433,0,0,"1,992",759,"1,470",0,"3,134",0,"2,466","1,233","1,518"
Customs Value,China,1997,3919102010,Value for: square meters,"13,584","3,132",0,0,"32,197",0,"3,460",0,0,0,0,0
Customs Value,China,1997,3919102020,Value for: square meters,"10,390","141,439",0,"1,982","12,430","18,633","29,699","34,875","17,984","44,992","137,864","238,175"
Customs Value,China,1997,3919102030,Value for: square meters,300,"2,805","5,642","13,499","44,272","11,587","39,398","22,452","41,394","38,170","14,370","40,366"
Customs Value,China,1997,3919102040,Value for: square meters,0,906,"41,495",0,"1,728","1,920","2,373","8,433",0,"6,720","2,088",0
Customs Value,China,1997,3919102055,Value for: square meters,"77,714","117,978","46,624","61,529","166,775","89,568","99,168","26,468","100,098","180,494","138,869","141,704"
Customs Value,China,1997,3919901000,Value for: kilograms,0,0,0,0,0,0,757,0,0,"5,400",0,0
Customs Value,China,1997,3919905010,Value for: square meters,0,0,0,0,0,0,0,0,"16,104",0,0,0
Customs Value,China,1997,3919905020,Value for: square meters,0,0,0,0,816,816,0,0,0,0,0,0
Customs Value,China,1997,3919905030,Value for: square meters,516,951,"3,600",0,0,605,881,"6,902","3,529","8,277","8,958","1,630"
Customs Value,China,1997,3919905040,Value for: square meters,0,0,0,"33,435","12,339","2,881","8,154","7,656",0,"33,999",0,"53,746"
Customs Value,China,1997,3919905060,Value for: square meters,"43,970","42,003","19,624","29,317","351,886","75,679","273,289","139,154","520,463","299,828","161,767","232,852"
Customs Value,China,1997,3920100000,Value for: kilograms,"251,223","127,107","36,685","169,312","129,462","77,466","63,115","174,284","35,123","170,438","23,965","67,573"
Customs Value,China,1997,3920200000,Value for: kilograms,"12,422","27,799","4,468","25,705","27,503","77,566","16,338","45,684","67,455","89,377","102,421","60,603"
Customs Value,China,1997,3920300000,Value for: kilograms,0,0,0,"33,020","20,520","69,888",0,"3,401","72,675",0,0,0
Customs Value,China,1997,3920410000,Value for: kilograms,0,"16,287","8,937","11,700","5,700","1,301","9,236",0,935,"7,910","6,000","18,280"
Customs Value,China,1997,3920425000,Value for: kilograms,"184,533","312,306","195,183","222,711","234,898","302,025","621,151","352,910","431,748","564,328","531,571","643,723"
Customs Value,China,1997,3920511000,Value for: kilograms,0,0,0,0,0,0,0,"3,004",0,0,0,0
Customs Value,China,1997,3920515000,Value for: kilograms,"3,657","5,055","1,660","8,325","3,370","3,370",0,"10,110",0,0,0,0
Customs Value,China,1997,3920591000,Value for: kilograms,0,0,0,0,0,0,0,0,450,0,0,0
Customs Value,China,1997,3920598000,Value for: kilograms,"2,010",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1997,3920610000,Value for: kilograms,0,0,0,0,"16,074",0,0,0,0,0,0,256
Customs Value,China,1997,3920620000,Value for: kilograms,"174,680","128,929","839,953","459,871","1,035,827","1,009,015","1,027,109","439,987","1,533,145","1,505,741","1,311,793","1,480,092"
Customs Value,China,1997,3920631000,Value for: kilograms,"55,580","157,236","208,904","151,452","52,626","138,420","91,764","136,540","43,453","90,316","109,851","45,158"
Customs Value,China,1997,3920690000,Value for: kilograms,"185,199","184,979","354,948","556,794","399,241","506,498","576,656","506,091","505,266","432,122","352,396","401,016"
Customs Value,China,1997,3920710000,Value for: kilograms,"38,462","8,627",0,0,0,"2,100","2,812","25,959","30,053","2,070","42,821","129,393"
Customs Value,China,1997,3920720000,Value for: kilograms,0,0,0,"35,047",0,"30,034",0,"59,754",0,"20,971",0,"18,788"
Customs Value,China,1997,3920795000,Value for: kilograms,0,0,0,0,0,0,0,0,0,588,0,0
Customs Value,China,1997,3920910000,Value for: kilograms,0,0,0,0,0,0,0,0,0,0,800,0
Customs Value,China,1997,3920920000,Value for: kilograms,0,0,0,0,0,0,0,0,"44,992",0,0,"58,330"
Customs Value,China,1997,3920991000,Value for: kilograms,0,0,"1,476",0,"11,360",0,0,"1,031",0,0,0,0
Customs Value,China,1997,3920992000,Value for: kilograms,"38,480","49,918",0,"8,526","26,225","51,351","91,296","8,675","16,447","28,926","44,100","18,462"
Customs Value,China,1997,3920995000,Value for: kilograms,"14,075","11,280","4,645","6,221",0,"4,445","19,172","17,596","20,636","8,411","5,783","12,115"
Customs Value,China,1997,3921110000,Value for: kilograms,0,0,"1,626",0,0,0,0,"1,296",633,0,0,0
Customs Value,China,1997,3921121100,Value for: square meters,0,0,0,0,0,"4,521",0,0,0,0,"37,384",0
Customs Value,China,1997,3921121910,Value for: square meters,0,0,0,"26,997",0,"8,306",0,"30,992","23,861","28,081",0,0
Customs Value,China,1997,3921121950,Value for: square meters,"18,677","22,806",0,0,"20,662","30,172","48,569","3,770","1,300","33,160","37,969","40,393"
Customs Value,China,1997,3921125000,Value for: kilograms,342,"6,986",0,270,0,0,"60,090","48,359","150,130","325,167","58,188",0
Customs Value,China,1997,3921131100,Value for: square meters,0,0,0,0,0,0,307,0,0,0,0,0
Customs Value,China,1997,3921131950,Value for: square meters,0,0,0,0,0,0,360,0,0,0,0,0
Customs Value,China,1997,3921135000,Value for: kilograms,0,"8,403",0,384,0,0,0,0,"23,567",0,"20,386","1,062"
Customs Value,China,1997,3921190000,Value for: kilograms,"11,905","3,516","4,672","50,926","19,523","5,526","104,456","31,281","70,773","50,984","34,623","274,388"
Customs Value,China,1997,3921901100,Value for: square meters,0,0,0,0,0,0,0,"51,490",0,0,0,0
Customs Value,China,1997,3921901910,Value for: square meters,"4,235","6,710","20,185",0,"3,960","41,195","5,225","10,890","8,525",0,0,0
Customs Value,China,1997,3921901950,Value for: square meters,0,318,0,0,0,0,0,0,"33,075",0,"32,670",0
Customs Value,China,1997,3921902100,Value for: square meters,0,0,"12,829",0,0,"7,905",0,0,0,0,0,0
Customs Value,China,1997,3921904010,Value for: kilograms,0,0,"23,268",0,"8,100",490,0,0,0,0,"8,344",0
Customs Value,China,1997,3921904025,Value for: kilograms,0,0,"16,106",0,0,0,"20,521",0,0,"85,492",0,0
Customs Value,China,1997,3921904090,Value for: kilograms,"87,364","77,498","7,974","364,492","310,711","435,021","267,162","301,069","267,667","452,655","196,990","637,104"
Customs Value,China,1997,3921905010,Value for: square meters,"3,420",0,"1,218",0,0,0,0,0,0,0,"1,515",0
Customs Value,China,1997,3921905050,Value for: square meters,"47,096",0,0,"1,973","51,181","17,720","55,916","71,112","13,058",0,"44,194","32,440"
Customs Value,China,1997,3922100000,Value for: no units collected,"6,868",0,"47,238","1,331","1,832","15,450",370,"12,291","12,866","12,261",0,"32,950"
Customs Value,China,1997,3922200000,Value for: number,"14,352","155,192","53,748","53,700","71,334","109,134","73,860","166,891","102,102","53,743","44,292","60,930"
Customs Value,China,1997,3922900000,Value for: no units collected,"82,206","186,835","129,519","211,279","329,922","286,411","228,384","203,411","327,853","212,103","199,364","196,108"
Customs Value,China,1997,3923100000,Value for: no units collected,"4,951,187","3,529,800","2,320,598","3,320,206","3,915,228","4,932,034","4,380,041","4,715,861","3,902,003","4,912,419","4,771,348","4,827,021"
Customs Value,China,1997,3923210011,Value for: thousand units,"9,925","1,698","23,773","27,730","20,272","28,112","17,725",0,"1,716","12,919","15,200","10,267"
Customs Value,China,1997,3923210019,Value for: thousand units,"351,605","238,901","334,423","314,366","598,100","375,421","469,982","335,979","314,675","398,544","404,331","512,558"
Customs Value,China,1997,3923210080,Value for: thousand units,"15,831","4,686","10,637",0,"4,920","10,483","35,280","26,321","22,180","18,656","15,842","30,976"
Customs Value,China,1997,3923210090,Value for: thousand units,"4,401,483","3,487,991","2,476,781","4,382,893","5,195,303","4,722,547","5,076,893","5,541,151","5,089,760","5,395,745","4,786,589","5,427,859"
Customs Value,China,1997,3923290000,Value for: kilograms,"4,942,727","4,469,542","3,814,933","5,907,482","6,013,804","5,949,836","7,375,446","6,351,659","6,847,607","6,368,572","6,806,326","7,541,579"
Customs Value,China,1997,3923300010,Value for: thousand units,"181,888","145,969","313,560","204,930","246,349","217,253","294,832","256,136","161,925","136,797","154,545","297,320"
Customs Value,China,1997,3923300090,Value for: no units collected,"771,822","730,430","782,390","2,179,837","1,852,798","1,928,508","1,495,133","2,009,498","1,348,513","877,881","939,102","1,207,663"
Customs Value,China,1997,3923400010,Value for: no units collected,0,0,0,0,"22,800",0,"239,901","241,410","76,878","20,692",0,0
Customs Value,China,1997,3923400050,Value for: no units collected,"94,202","197,824","5,547,976","6,268,720","10,874,111","8,914,843","9,763,704","7,675,508","9,107,259","1,323,482","616,578","543,005"
Customs Value,China,1997,3923500000,Value for: no units collected,"826,711","595,146","646,575","675,411","1,184,703","1,042,484","1,169,428","690,816","600,580","754,716","560,794","837,769"
Customs Value,China,1997,3923900000,Value for: no units collected,"1,922,814","1,471,974","1,556,557","2,050,718","1,919,970","2,327,459","2,590,092","2,826,205","3,714,587","2,490,410","2,610,550","1,921,856"
Customs Value,China,1997,3924101000,Value for: no units collected,"447,060","522,877","398,874","539,440","409,111","354,188","609,361","307,570","365,667","700,158","498,702","593,166"
Customs Value,China,1997,3924102000,Value for: kilograms,"2,548,207","2,260,711","2,156,129","3,798,806","3,218,182","2,102,513","2,104,727","1,705,834","2,071,013","2,187,866","1,312,510","2,647,592"
Customs Value,China,1997,3924103000,Value for: number,"469,065","430,867","302,111","293,363","392,062","443,202","530,352","560,757","471,990","356,413","402,308","456,523"
Customs Value,China,1997,3924105000,Value for: no units collected,"11,967,685","12,315,800","8,670,517","11,145,258","13,547,326","11,354,139","11,988,258","11,721,027","13,235,379","13,906,633","9,769,124","14,220,983"
Customs Value,China,1997,3924901010,Value for: kilograms,"3,152,562","2,753,396","2,168,940","2,705,100","2,670,618","2,312,663","2,748,100","3,475,668","2,998,841","3,197,570","3,272,902","4,963,454"
Customs Value,China,1997,3924901050,Value for: no units collected,"6,506,341","6,879,716","5,744,807","8,026,429","5,655,903","4,844,075","5,999,059","10,061,650","7,721,506","8,358,400","3,905,719","4,373,225"
Customs Value,China,1997,3924902000,Value for: no units collected,"2,824,181","3,418,470","2,926,657","3,335,961","3,229,534","3,400,582","4,002,753","4,538,003","4,884,329","4,652,063","3,555,278","3,791,593"
Customs Value,China,1997,3924905500,Value for: no units collected,"12,543,879","12,584,842","8,853,963","11,108,024","13,597,762","14,478,532","15,335,413","14,742,177","16,153,849","17,945,715","14,225,907","17,137,510"
Customs Value,China,1997,3925100000,Value for: no units collected,0,0,0,490,0,0,0,0,0,0,642,0
Customs Value,China,1997,3925200010,Value for: number,0,0,0,0,"36,960","37,090","37,090","98,318",0,"37,459","37,816","39,108"
Customs Value,China,1997,3925200090,Value for: no units collected,"11,758","3,631","1,198",0,0,0,"58,816",0,0,0,"1,940",0
Customs Value,China,1997,3925301000,Value for: number,"12,678,210","12,906,947","9,825,952","12,781,885","14,685,898","12,431,463","15,609,759","12,905,148","17,187,342","19,691,225","15,297,504","15,932,158"
Customs Value,China,1997,3925305000,Value for: no units collected,"367,787","394,873","146,072","350,061","365,792","425,546","395,294","136,966","303,409","178,192","241,356","509,273"
Customs Value,China,1997,3925900000,Value for: no units collected,"321,199","652,016","208,208","423,130","571,061","393,810","458,308","430,728","550,545","558,606","492,712","602,358"
Customs Value,China,1997,3926100000,Value for: no units collected,"2,902,231","2,237,108","1,675,394","2,488,610","4,479,352","5,022,193","3,404,819","3,465,031","3,006,395","3,692,533","2,806,027","3,230,275"
Customs Value,China,1997,3926201010,Value for: dozen pairs,"1,112,913","1,207,504","1,934,234","2,349,315","2,817,788","2,568,271","2,840,121","2,345,330","1,655,213","1,528,064","2,096,142","2,512,780"
Customs Value,China,1997,3926201020,Value for: dozen pairs,"1,504,825","1,458,608","1,504,837","2,198,506","1,680,335","2,013,228","2,115,762","2,318,717","1,815,835","2,407,553","2,895,647","3,477,538"
Customs Value,China,1997,3926201050,Value for: dozen pairs,"48,659","35,944","25,544","136,951","80,020","93,036","137,158","10,146","125,504","4,324","67,033","143,036"
Customs Value,China,1997,3926202000,Value for: number,"1,606,460","826,916","425,695","139,801","221,449","69,990","207,499","143,913","170,499","625,107","857,515","1,176,884"
Customs Value,China,1997,3926203000,Value for: number,"50,084","143,868","236,409","318,592","120,172","359,305","267,384","287,282","359,190","166,781","202,493","125,215"
Customs Value,China,1997,3926204010,Value for: dozen pairs,"376,342","506,329","443,115","331,321","375,722","340,070","484,388","351,347","332,386","648,496","434,360","803,778"
Customs Value,China,1997,3926204050,Value for: dozen pairs,"19,828","114,053","25,921","45,948","97,451","101,889","198,632","126,949","162,159","270,886","87,015","72,658"
Customs Value,China,1997,3926206000,Value for: dozens,"4,252,357","3,851,424","1,787,698","2,911,669","5,146,979","6,245,605","7,414,944","5,975,539","3,661,615","4,842,553","2,979,264","3,858,863"
Customs Value,China,1997,3926209010,Value for: dozens,"457,489","559,483","296,852","488,348","323,870","469,788","469,145","367,344","424,573","321,243","308,702","494,601"
Customs Value,China,1997,3926209050,Value for: dozens,"4,114,559","3,105,967","2,373,888","3,008,897","4,278,857","6,929,039","8,518,764","7,065,886","4,961,672","5,409,270","3,839,134","2,833,685"
Customs Value,China,1997,3926301000,Value for: kilograms,"40,853","66,752","14,117","54,705","29,236","162,215","22,115","26,720","39,059","50,865","57,075","82,026"
Customs Value,China,1997,3926305000,Value for: kilograms,"105,009","102,158","125,353","168,816","176,382","207,286","311,916","274,234","240,132","136,462","160,281","193,865"
Customs Value,China,1997,3926400000,Value for: no units collected,"17,396,255","14,470,096","7,954,277","14,743,596","17,089,526","16,734,008","16,173,838","20,443,531","20,796,337","18,607,436","14,671,995","18,057,220"
Customs Value,China,1997,3926901000,Value for: number,"30,765","7,275",630,"62,986","55,928","143,243","165,174","191,584","84,212","98,775","110,061","75,807"
Customs Value,China,1997,3926901500,Value for: gross,"31,944","110,077","54,972","74,467","45,375","90,100","43,488","96,796","206,246","174,596","97,053","81,344"
Customs Value,China,1997,3926902000,Value for: no units collected,"102,922","136,283","29,861","94,013","46,188","75,547","73,335","70,335","130,570","85,614","81,202","101,409"
Customs Value,China,1997,3926902500,Value for: kilograms,"92,950","73,110","80,527","150,568","192,757","235,184","227,814","138,115","217,983","359,208","185,356","175,888"
Customs Value,China,1997,3926903000,Value for: no units collected,"38,947","29,724","49,248","334,468","54,777","25,229","1,424","13,451","24,364","2,946","116,898","72,528"
Customs Value,China,1997,3926903300,Value for: number,"80,639","174,835","35,765","124,505","83,477","66,936","163,683","219,444","301,740","216,796","200,411","119,504"
Customs Value,China,1997,3926903500,Value for: no units collected,"465,483","593,444","463,027","638,472","744,226","426,203","941,073","771,374","788,800","969,996","639,481","345,139"
Customs Value,China,1997,3926904000,Value for: no units collected,"120,695","229,377","150,118","203,458","246,094","143,204","327,165","329,218","243,110","246,875","139,717","122,157"
