Data Type,Country,Year,HTS Number,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
First Unit Quantity,China,2001,2901104000,kilograms,"2,000",0,"2,000",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2901105000,kilograms,300,0,200,"2,120","4,210",0,0,0,0,0,"1,000","2,000"
First Unit Quantity,China,2001,2901291050,kilograms,0,0,0,0,0,0,0,0,0,0,0,85
First Unit Quantity,China,2001,2902190050,kilograms,"33,300","41,490",0,"23,285",0,0,0,0,"54,400",0,0,"19,930"
First Unit Quantity,China,2001,2902901000,kilograms,0,0,0,"25,373",0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2902902000,kilograms,0,0,0,"19,474",0,"25,646",0,"19,474",0,"19,474",0,"16,457"
First Unit Quantity,China,2001,2902903010,kilograms,0,"3,967","3,968",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2902904000,kilograms,0,0,0,0,0,500,0,0,0,0,0,0
First Unit Quantity,China,2001,2902909000,kilograms,0,"2,442","40,720","19,900",0,"2,400",0,0,0,0,0,8
First Unit Quantity,China,2001,2903120000,kilograms,0,0,0,0,0,0,0,0,0,0,"17,978",0
First Unit Quantity,China,2001,2903191000,kilograms,0,0,0,0,0,0,0,"10,000",0,0,0,0
First Unit Quantity,China,2001,2903196050,kilograms,"17,920",0,0,0,0,0,0,0,0,"17,920",0,0
First Unit Quantity,China,2001,2903230000,kilograms,0,0,0,0,"3,766",0,0,"3,361","2,402",0,"2,103",0
First Unit Quantity,China,2001,2903290000,kilograms,0,0,0,"3,159",0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2903301550,kilograms,0,0,"18,462","54,000","1,910",0,0,"33,280","34,760","103,680","197,040","234,840"
First Unit Quantity,China,2001,2903302010,kilograms,0,"59,185","54,850","34,770","62,055","78,035","50,035","16,570","17,245","17,560","36,425","3,592"
First Unit Quantity,China,2001,2903302050,kilograms,0,0,0,0,"17,000",0,"17,175","8,941","54,990","18,750","53,400","68,068"
First Unit Quantity,China,2001,2903430000,kilograms,0,0,0,0,0,0,0,0,0,0,0,"24,494"
First Unit Quantity,China,2001,2903450000,kilograms,0,0,0,0,0,0,0,0,"89,889",0,0,"2,068"
First Unit Quantity,China,2001,2903491000,kilograms,0,0,0,0,0,0,0,"17,000",0,0,0,0
First Unit Quantity,China,2001,2903499010,kilograms,"7,646","16,268","23,500",0,"104,877","336,572","55,932","67,563","13,056",0,"15,936",0
First Unit Quantity,China,2001,2903499060,kilograms,"81,720","99,580","93,360","344,730","477,120","161,085","361,720","517,955","181,495","320,780","462,130","101,535"
First Unit Quantity,China,2001,2903597000,kilograms,0,0,0,0,241,58,0,66,0,31,0,700
First Unit Quantity,China,2001,2903691500,kilograms,0,0,500,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2903692000,kilograms,0,"16,470","18,440",0,0,0,0,0,0,0,"17,600","17,600"
First Unit Quantity,China,2001,2903693000,kilograms,0,73,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2903697000,kilograms,"159,884","108,756","185,238","185,665","246,861","227,570","288,450","275,086","233,193","326,538","331,699","234,750"
First Unit Quantity,China,2001,2904100800,kilograms,0,0,"48,000",0,"54,000","36,000","90,000","72,000","90,000",0,"72,000","108,000"
First Unit Quantity,China,2001,2904101000,kilograms,"16,000","58,500",0,"28,875",0,0,"1,670","49,000","42,856","17,000","6,000",0
First Unit Quantity,China,2001,2904103700,kilograms,0,0,"18,112",0,0,0,0,0,0,0,"2,000",0
First Unit Quantity,China,2001,2904105000,kilograms,"92,484","143,000","246,896","293,584","259,121","232,269","178,695","605,085","773,526","439,094","67,224","84,102"
First Unit Quantity,China,2001,2904202000,kilograms,"812,250",0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2904203000,kilograms,"22,000","2,000","20,500",0,0,"3,000",200,"5,000","3,000",0,0,"21,000"
First Unit Quantity,China,2001,2904205000,kilograms,"72,576",0,"105,234","188,953","175,984","246,746","141,379","127,008","157,631","169,267","72,560","34,050"
First Unit Quantity,China,2001,2904902000,kilograms,"15,530","15,591","15,482",0,0,"14,092",0,0,0,"50,224",0,0
First Unit Quantity,China,2001,2904903000,kilograms,755,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2904904000,kilograms,50,0,"3,000",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2904904700,kilograms,151,0,0,300,0,0,391,40,500,"6,950",920,0
First Unit Quantity,China,2001,2904905000,kilograms,0,0,"17,885",0,0,"17,885",0,0,"18,000","18,000",0,"18,000"
First Unit Quantity,China,2001,2905112000,liters,0,0,0,0,0,0,0,0,0,"210,000",0,0
First Unit Quantity,China,2001,2905120010,kilograms,0,0,0,0,160,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2905120050,kilograms,828,700,3,"1,522","1,968",0,0,"1,213",0,"5,735","5,290","2,175"
First Unit Quantity,China,2001,2905145050,kilograms,0,0,0,0,0,0,"14,526",0,0,0,0,0
First Unit Quantity,China,2001,2905150000,kilograms,"6,600",0,0,0,"6,600",0,0,"78,278",612,0,0,"6,600"
First Unit Quantity,China,2001,2905160050,kilograms,0,"27,200","46,200","1,020",0,0,0,"19,180","19,180","103,120","58,560","19,180"
First Unit Quantity,China,2001,2905190050,kilograms,0,0,"8,001",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2905221000,kilograms,0,"1,900",0,"5,200","1,440",720,"1,440",0,0,900,"1,030",720
First Unit Quantity,China,2001,2905225050,kilograms,"6,800",0,360,0,"13,600",0,"6,460",0,"6,800",180,"33,350","20,090"
First Unit Quantity,China,2001,2905299000,kilograms,0,0,0,0,0,"3,875",0,11,0,0,0,0
First Unit Quantity,China,2001,2905399000,kilograms,0,0,0,0,"34,420","18,000",0,"12,800","12,800",0,0,"12,800"
First Unit Quantity,China,2001,2905430000,kilograms,"5,000","2,000","2,000","5,000","10,000",0,"5,000","10,000",0,"16,000","20,000","10,000"
First Unit Quantity,China,2001,2905440000,kilograms,0,0,0,0,0,0,0,"43,200",0,0,0,0
First Unit Quantity,China,2001,2905450000,kilograms,0,0,0,0,0,0,0,0,"41,261",0,0,0
First Unit Quantity,China,2001,2905493000,kilograms,"25,000","32,000","38,885",0,"17,000","15,000","33,000","16,000","21,000","43,000","22,000","11,000"
First Unit Quantity,China,2001,2905494000,kilograms,0,0,0,0,0,0,0,0,0,64,0,0
First Unit Quantity,China,2001,2905495001,kilograms,0,0,0,0,0,"2,500",0,0,0,0,0,0
First Unit Quantity,China,2001,2905501000,kilograms,"17,500",0,0,0,"17,500","16,500","17,500","52,500",0,0,0,0
First Unit Quantity,China,2001,2905503000,kilograms,0,0,0,0,0,0,"18,000","18,000","18,000",0,0,0
First Unit Quantity,China,2001,2905506000,kilograms,"7,400",0,"4,800",0,0,"1,000",0,"4,800",0,0,0,"5,000"
First Unit Quantity,China,2001,2906110000,kilograms,"90,000","27,500","77,000","13,000","88,120","66,550","53,000","30,025","41,300","34,550","124,125","53,047"
First Unit Quantity,China,2001,2906131000,kilograms,"39,400","17,225","61,000","51,754","57,769","36,450","45,400","61,020","55,350","27,167","47,500","33,061"
First Unit Quantity,China,2001,2906135000,kilograms,100,100,"67,700",0,0,100,100,0,"127,799",140,"19,777",0
First Unit Quantity,China,2001,2906140000,kilograms,"7,900","14,800",0,"14,800","7,400",0,"14,800",400,"14,800","1,920","14,400",0
First Unit Quantity,China,2001,2906195000,kilograms,"11,340",0,"1,732",500,0,0,"1,990",0,"6,000","6,040",0,0
First Unit Quantity,China,2001,2906210000,kilograms,100,0,0,0,0,200,0,0,200,0,0,0
First Unit Quantity,China,2001,2906291000,kilograms,"49,566","12,000","80,000","48,000","90,000","5,000","88,000","16,010","10,000","20,928","53,000","28,000"
First Unit Quantity,China,2001,2906292000,kilograms,800,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2906293000,kilograms,200,0,0,0,"4,560",0,0,0,0,0,0,0
First Unit Quantity,China,2001,2906296000,kilograms,"40,180","78,505","39,750","19,630","59,890","39,706","61,690","59,470","39,380","39,770",0,800
First Unit Quantity,China,2001,2907140000,kilograms,0,0,0,0,0,"6,000",0,0,0,0,0,0
First Unit Quantity,China,2001,2907151000,kilograms,"1,000",0,"16,000",0,"6,885",0,"32,000",0,0,"17,800",0,0
First Unit Quantity,China,2001,2907153000,kilograms,"85,646","126,480","79,977","276,600","118,000","161,000","85,000",0,"116,000","90,180","106,072","52,000"
First Unit Quantity,China,2001,2907156000,kilograms,"4,000",0,0,0,"5,000",0,"8,000",0,0,0,0,0
First Unit Quantity,China,2001,2907192000,kilograms,0,"20,000",0,37,"20,000","20,000",0,0,0,0,0,0
First Unit Quantity,China,2001,2907198000,kilograms,0,0,0,0,0,0,0,0,"1,000",0,0,0
First Unit Quantity,China,2001,2907210000,kilograms,0,"45,706","11,287",500,"26,000",0,0,500,"15,962",0,0,"1,000"
First Unit Quantity,China,2001,2907221000,kilograms,0,0,0,0,"3,150",0,0,0,0,0,30,0
First Unit Quantity,China,2001,2907225000,kilograms,0,"2,000",0,80,0,"3,000",0,"4,000","4,545","2,000",0,0
First Unit Quantity,China,2001,2907291000,kilograms,0,200,250,"1,000","1,750",0,750,250,0,500,500,0
First Unit Quantity,China,2001,2907299000,kilograms,443,"1,224","1,395",0,0,"1,005","6,524","1,121",880,"2,491","2,844","23,773"
First Unit Quantity,China,2001,2908100500,kilograms,0,0,0,0,0,0,0,0,0,0,200,0
First Unit Quantity,China,2001,2908102000,kilograms,0,"3,000",0,0,0,0,"3,000",0,0,0,0,0
First Unit Quantity,China,2001,2908103500,kilograms,0,"2,000","10,000","1,000","2,000",250,0,0,0,0,"2,825",0
First Unit Quantity,China,2001,2908106000,kilograms,0,0,0,50,0,0,0,0,0,30,0,"6,388"
First Unit Quantity,China,2001,2908200400,kilograms,0,0,"10,000",0,0,0,"10,000","12,800","12,800","10,000",0,0
First Unit Quantity,China,2001,2908200800,kilograms,0,0,0,"4,000",0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2908202000,kilograms,0,0,"4,000","1,750",0,0,0,0,0,"5,000","10,350",0
First Unit Quantity,China,2001,2908206000,kilograms,"36,618","92,500","102,609","143,009","139,632","89,116","106,400","43,600","88,600","87,900","88,600","180,111"
First Unit Quantity,China,2001,2908900800,kilograms,0,0,0,0,0,0,25,0,0,0,0,0
First Unit Quantity,China,2001,2908904000,kilograms,0,0,0,0,0,0,0,0,0,0,"7,771",0
First Unit Quantity,China,2001,2909191400,kilograms,0,0,0,0,0,0,0,0,0,"6,198,506",0,0
First Unit Quantity,China,2001,2909191800,kilograms,0,0,0,"18,245",0,0,0,0,0,"15,000",0,0
First Unit Quantity,China,2001,2909200000,kilograms,"9,520",0,0,"3,880","7,240",0,"3,480","2,160","4,140","3,160","1,360","2,880"
First Unit Quantity,China,2001,2909300900,kilograms,0,0,0,0,0,25,"19,983",0,0,0,0,0
First Unit Quantity,China,2001,2909301000,kilograms,0,0,0,0,100,"1,000",0,0,0,0,0,"1,536"
First Unit Quantity,China,2001,2909302000,kilograms,"27,190","3,000","6,000","27,200","24,500","4,000","25,000","10,600",0,"6,000","42,050","16,000"
First Unit Quantity,China,2001,2909304000,kilograms,0,0,100,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2909306000,kilograms,0,"1,310",0,475,"1,000",0,"1,000",0,0,0,0,0
First Unit Quantity,China,2001,2909440000,kilograms,0,0,0,0,0,0,"1,814",0,0,0,0,"7,688"
First Unit Quantity,China,2001,2909490500,kilograms,0,0,0,0,0,0,"8,000","8,000",0,"8,000",0,"32,000"
First Unit Quantity,China,2001,2909493000,kilograms,0,0,"20,000",0,0,"20,000","20,000",0,0,0,"20,000","20,000"
First Unit Quantity,China,2001,2909496000,kilograms,0,0,0,"21,000","4,928",0,"21,000",0,0,0,0,0
First Unit Quantity,China,2001,2909502000,kilograms,0,0,0,0,0,0,200,0,0,0,0,0
First Unit Quantity,China,2001,2909504010,kilograms,0,0,0,0,250,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2909504050,kilograms,0,0,"1,000",0,0,0,500,410,"1,050","2,050",0,700
First Unit Quantity,China,2001,2909504500,kilograms,80,0,"2,225","2,034","2,250","3,449",125,620,"1,350",450,"2,675",325
First Unit Quantity,China,2001,2909505000,kilograms,90,0,0,100,0,0,"1,200",0,0,0,0,0
First Unit Quantity,China,2001,2909601000,kilograms,0,0,0,25,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2909602000,kilograms,"21,918",0,"12,000",0,"25,800",0,0,"62,795","38,200","45,490","12,600","62,000"
First Unit Quantity,China,2001,2910300000,kilograms,0,0,0,1,0,0,"102,091",0,0,0,"35,200","48,384"
First Unit Quantity,China,2001,2910905000,kilograms,100,0,0,0,"19,000","19,000","19,100",0,0,0,0,0
First Unit Quantity,China,2001,2912120000,kilograms,0,"4,495","9,145","4,650","4,495","4,904","8,990","4,500",0,"4,500","1,650","4,996"
First Unit Quantity,China,2001,2912191000,kilograms,0,0,720,360,0,0,0,0,0,"2,100","4,725",0
First Unit Quantity,China,2001,2912192000,kilograms,190,0,0,720,0,550,0,0,40,900,0,900
First Unit Quantity,China,2001,2912195000,kilograms,171,0,0,0,0,500,0,0,0,0,0,0
First Unit Quantity,China,2001,2912210000,kilograms,"1,600","1,400","1,600","1,000","1,800","6,760","7,871","5,800","1,800","3,000","3,000",600
First Unit Quantity,China,2001,2912296000,kilograms,400,"1,044","1,570","1,400",10,0,22,"1,395",0,"1,000",0,0
First Unit Quantity,China,2001,2912302000,kilograms,360,"1,260",0,"1,800",0,720,"1,080",0,0,"1,260",0,"2,160"
First Unit Quantity,China,2001,2912410000,kilograms,"73,325","81,300","50,550","43,300","43,600","26,200","73,100","33,250","96,000","103,300","92,000","37,625"
First Unit Quantity,China,2001,2912420000,kilograms,"12,520",0,"2,000",0,"6,200","14,600",0,"1,020","3,600","10,000","1,000","1,520"
First Unit Quantity,China,2001,2912491500,kilograms,"4,480",450,0,0,0,0,0,0,0,"3,200","11,200","9,600"
First Unit Quantity,China,2001,2912492500,kilograms,0,"2,000","1,000",0,"9,000",0,0,0,0,150,0,500
First Unit Quantity,China,2001,2912495000,kilograms,250,300,0,500,0,"4,250",0,0,0,0,500,800
First Unit Quantity,China,2001,2912505000,kilograms,0,300,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2913004000,kilograms,113,0,"16,108","33,240","29,104","9,254","32,641","23,676","27,236",0,"13,608","10,041"
First Unit Quantity,China,2001,2914115000,kilograms,0,0,0,0,50,"29,945","3,116",0,0,0,0,0
First Unit Quantity,China,2001,2914120000,kilograms,0,0,"9,000",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2914190000,kilograms,"2,000","2,000",0,"4,426","1,625","1,400","2,400",0,0,0,"4,000",0
First Unit Quantity,China,2001,2914211000,kilograms,"3,645","14,528","1,350","27,830",0,"5,466","1,125","6,575",797,0,"12,000","15,453"
First Unit Quantity,China,2001,2914212000,kilograms,"45,370","46,934","28,700","35,378","29,846","44,041","36,446","11,550","20,681","18,750","36,970","77,386"
First Unit Quantity,China,2001,2914230000,kilograms,0,0,0,195,195,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2914295000,kilograms,"74,050","56,420","61,080","50,200","54,110","24,868","79,489","54,900","58,100","47,569","20,610","23,280"
First Unit Quantity,China,2001,2914399000,kilograms,"51,884","14,156","12,386","65,737","65,324","26,052","44,526","19,800","56,345","46,500","141,427","48,408"
First Unit Quantity,China,2001,2914401000,kilograms,0,0,0,0,0,0,0,50,0,0,0,0
First Unit Quantity,China,2001,2914404000,kilograms,0,"2,248",0,0,"1,990","1,750",0,"6,688","1,000",0,"2,000",0
First Unit Quantity,China,2001,2914409000,kilograms,0,"1,500","2,100","1,000","2,200","1,175",0,750,"4,000","4,000","1,500",0
First Unit Quantity,China,2001,2914501000,kilograms,0,0,0,0,0,0,0,0,0,0,"5,000","10,600"
First Unit Quantity,China,2001,2914503000,kilograms,"10,480","11,463","9,925","22,370","8,835","3,500","26,341","37,226","4,875","24,510","11,870","12,000"
First Unit Quantity,China,2001,2914505000,kilograms,520,0,0,0,"1,000","13,720",500,"2,000",500,0,"16,372","1,500"
First Unit Quantity,China,2001,2914610000,kilograms,"482,166","978,024","722,460","500,700","948,600","194,400","1,058,400","585,600","221,194","641,400","471,200","713,400"
First Unit Quantity,China,2001,2914691000,kilograms,400,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2914692000,kilograms,60,0,0,0,76,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2914696000,kilograms,"10,000","17,000","24,220","13,400",0,"21,000","2,000","9,089","14,400","3,670",0,0
First Unit Quantity,China,2001,2914699000,kilograms,"2,700","2,085","10,000","10,945","26,545","18,000","15,400","2,000","6,825","24,895","5,950","20,820"
First Unit Quantity,China,2001,2914701000,kilograms,"6,500","9,250","10,200","1,000",0,"1,000",0,0,"3,700","5,000","12,000",638
First Unit Quantity,China,2001,2914703000,kilograms,0,0,"12,000","36,000","24,000","12,000","12,000","12,000","12,000","12,000","24,000",0
First Unit Quantity,China,2001,2914704000,kilograms,0,0,100,"6,000","2,325",0,0,0,0,500,200,0
First Unit Quantity,China,2001,2914709000,kilograms,0,"3,013",0,"6,651",0,0,"11,171","4,400",0,0,0,0
First Unit Quantity,China,2001,2915120000,kilograms,0,0,"20,000","22,080","62,600","201,416","19,960","137,952","79,880","19,960","297,600","79,840"
First Unit Quantity,China,2001,2915135000,kilograms,0,0,0,0,50,"2,160",0,0,0,0,0,0
First Unit Quantity,China,2001,2915210000,kilograms,"8,000",0,0,"5,000","14,600","8,000","8,400",0,"16,000",0,0,"5,000"
First Unit Quantity,China,2001,2915220000,kilograms,"19,000","19,000","37,000",0,"38,000",0,0,0,"57,000",0,"38,000","29,000"
First Unit Quantity,China,2001,2915295000,kilograms,0,0,0,"17,068","19,000",0,0,"56,000",0,"53,960","36,000","44,460"
First Unit Quantity,China,2001,2915310000,kilograms,0,"2,000",0,0,0,"1,700","13,800",0,0,0,"16,000",0
First Unit Quantity,China,2001,2915340000,kilograms,0,0,"14,000",0,0,0,0,0,0,0,340,0
First Unit Quantity,China,2001,2915391000,kilograms,0,0,"11,000","24,800","6,000",0,"8,600","5,170","5,000",600,"24,000","5,400"
First Unit Quantity,China,2001,2915392000,kilograms,"14,230","3,500","12,000","6,500","12,850","17,850","5,300","44,000","10,000",0,0,"13,500"
First Unit Quantity,China,2001,2915393000,kilograms,0,0,0,0,"1,700",0,0,0,0,0,0,0
First Unit Quantity,China,2001,2915394000,kilograms,0,0,0,0,140,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2915394550,kilograms,"93,490","46,180","29,896","39,521","52,600","77,100","70,625","19,980","123,400","87,580","69,380","66,960"
First Unit Quantity,China,2001,2915399000,kilograms,"124,833",570,"15,570","7,000",437,0,"1,990",0,"8,400",950,"3,180","6,900"
First Unit Quantity,China,2001,2915405050,kilograms,"1,500",0,0,"3,800","20,000","20,000",0,0,190,0,0,0
First Unit Quantity,China,2001,2915501000,kilograms,325,0,0,0,"1,060",0,0,0,828,0,0,0
First Unit Quantity,China,2001,2915505000,kilograms,0,0,286,540,190,"4,760",0,0,153,0,850,19
First Unit Quantity,China,2001,2915601000,kilograms,"11,700",0,"3,600",0,0,0,0,360,0,0,0,"1,400"
First Unit Quantity,China,2001,2915605000,kilograms,"2,040","32,950","19,422","15,912","21,442","14,232","30,823","5,665","8,834",380,"5,158","50,770"
First Unit Quantity,China,2001,2915700010,kilograms,0,0,0,0,0,0,0,0,0,"1,500",300,0
First Unit Quantity,China,2001,2915700020,kilograms,0,0,0,0,0,0,0,"3,000",0,0,"7,400","20,000"
First Unit Quantity,China,2001,2915700050,kilograms,0,340,680,0,"10,000",0,0,0,0,0,0,0
First Unit Quantity,China,2001,2915901010,kilograms,0,0,0,0,0,0,0,"17,350",0,0,0,"13,700"
First Unit Quantity,China,2001,2915901050,kilograms,0,0,0,0,0,"1,022",0,0,0,0,0,50
First Unit Quantity,China,2001,2915901800,kilograms,0,0,100,0,0,450,100,0,0,0,0,100
First Unit Quantity,China,2001,2915902000,kilograms,0,0,0,0,800,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2915905000,kilograms,"33,680","20,090","19,345","1,164","20,790","18,700","5,170","5,715","18,240",0,"7,463","87,480"
First Unit Quantity,China,2001,2916110000,kilograms,0,0,"16,000",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2916125050,kilograms,200,"1,595","11,487","1,816","2,000","3,000",9,0,"4,373",0,0,0
First Unit Quantity,China,2001,2916141000,kilograms,0,0,0,0,0,0,0,0,0,0,"1,800",0
First Unit Quantity,China,2001,2916142050,kilograms,0,"624,394","11,700",0,0,0,"10,000","35,500",0,0,0,0
First Unit Quantity,China,2001,2916151000,kilograms,0,0,100,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2916191000,kilograms,"385,003","344,386","217,246","202,513","186,808","272,278","300,925","212,223","280,195","370,295","249,015","329,970"
First Unit Quantity,China,2001,2916192000,kilograms,"422,471","69,727","157,462","148,428","305,576","173,044","77,655","204,499","260,196","262,871","349,076","533,019"
First Unit Quantity,China,2001,2916193000,kilograms,0,"11,000",0,"38,530",400,"1,100",0,0,540,0,500,0
First Unit Quantity,China,2001,2916195000,kilograms,0,0,0,0,0,0,0,324,0,0,0,0
First Unit Quantity,China,2001,2916205000,kilograms,0,0,0,0,0,0,0,0,150,"5,283",150,184
First Unit Quantity,China,2001,2916310500,kilograms,0,0,0,0,0,"2,000",0,0,0,0,0,0
First Unit Quantity,China,2001,2916311505,kilograms,"10,007",0,0,"10,080",75,0,0,0,0,"29,246",250,300
First Unit Quantity,China,2001,2916311570,kilograms,"151,400","96,558","142,662","204,606","44,058","140,375","133,042","130,610","93,338","138,352","88,096","107,054"
First Unit Quantity,China,2001,2916311590,kilograms,"1,190","9,000","10,000","20,000",375,"165,140","157,800","73,400",0,"70,400","105,600","100,138"
First Unit Quantity,China,2001,2916312000,kilograms,"4,000",0,0,"3,000",0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2916313000,kilograms,"9,000",0,"5,000",0,"12,375",0,"13,500",0,0,"12,375",0,0
First Unit Quantity,China,2001,2916321000,kilograms,0,0,"16,590",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2916322000,kilograms,"16,800",0,0,"12,177",0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2916341000,kilograms,0,0,0,0,0,0,0,0,0,"20,000",0,0
First Unit Quantity,China,2001,2916345500,kilograms,0,0,7,0,0,9,0,0,0,0,300,7
First Unit Quantity,China,2001,2916390300,kilograms,0,0,0,100,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2916390600,kilograms,0,0,0,0,607,0,"3,000",0,"2,000",440,0,"9,072"
First Unit Quantity,China,2001,2916391500,kilograms,0,0,500,0,0,0,0,"1,000",0,550,0,0
First Unit Quantity,China,2001,2916391700,kilograms,0,"20,000","20,000","20,000","20,000","20,000",0,0,0,0,0,0
First Unit Quantity,China,2001,2916392000,kilograms,0,200,"16,090",250,0,100,0,100,0,"16,927",0,0
First Unit Quantity,China,2001,2916394500,kilograms,"2,500",0,300,406,63,0,0,0,"4,000",0,35,500
First Unit Quantity,China,2001,2916397500,kilograms,"109,552","109,932","14,550","2,000",20,75,60,0,"9,000",0,60,"6,025"
First Unit Quantity,China,2001,2917110000,kilograms,"552,316","198,325","437,191","280,696","382,779","307,089","540,881","469,297","647,063","244,065","413,379","289,575"
First Unit Quantity,China,2001,2917125000,kilograms,0,0,0,0,0,0,0,"17,400",0,0,0,0
First Unit Quantity,China,2001,2917130030,kilograms,"54,000","33,000","175,395","123,000","142,400","30,000","123,800","211,465","90,800","157,400","87,200","65,400"
First Unit Quantity,China,2001,2917130090,kilograms,0,"20,500",0,"16,742","30,440",0,"92,780","20,000","36,763","20,000","13,370","20,410"
First Unit Quantity,China,2001,2917145000,kilograms,0,0,0,0,0,0,0,0,0,0,"19,500",0
First Unit Quantity,China,2001,2917191500,kilograms,0,"18,000",0,0,"13,500","18,000",0,0,"9,000",0,"9,000",0
First Unit Quantity,China,2001,2917191700,kilograms,"37,958","40,211","59,210","37,558","106,804","76,102","54,144","56,202","74,144","90,328","54,144","18,510"
First Unit Quantity,China,2001,2917192000,kilograms,20,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2917192300,kilograms,0,0,0,0,0,0,0,0,0,500,0,0
First Unit Quantity,China,2001,2917192700,kilograms,500,0,0,0,500,0,200,0,200,200,0,0
First Unit Quantity,China,2001,2917193000,kilograms,"1,440",400,0,"3,200","3,800","6,600",0,"1,800","3,000","3,600","7,000","2,800"
First Unit Quantity,China,2001,2917193500,kilograms,"19,510","2,568",0,0,"3,035","4,000",0,"20,000",0,"4,280",0,0
First Unit Quantity,China,2001,2917197020,kilograms,"20,000",0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2917197050,kilograms,"58,160","46,500","65,998","8,381","116,785","34,160","18,250","103,625","53,000","55,176","45,344","57,194"
First Unit Quantity,China,2001,2917200000,kilograms,"8,000","3,000",0,0,0,0,0,"8,785",0,0,0,"17,000"
First Unit Quantity,China,2001,2917330050,kilograms,0,0,0,0,"18,370",0,0,0,0,0,0,0
First Unit Quantity,China,2001,2917340000,kilograms,0,0,0,"16,000",0,0,"8,000",0,0,0,"8,000",0
First Unit Quantity,China,2001,2917390400,kilograms,0,"46,500","48,000","35,000","18,000","38,000","81,000","142,238","46,000","26,000","26,000","50,000"
First Unit Quantity,China,2001,2917390800,kilograms,"19,250",0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2917393000,kilograms,"46,540","61,950","24,000","17,000","24,000","2,500","24,000","16,200","1,700","15,040",400,"20,044"
First Unit Quantity,China,2001,2917397000,kilograms,0,"20,815",0,"12,000","11,831","4,000",100,"13,575","21,920","1,200","29,964","10,800"
First Unit Quantity,China,2001,2918115000,kilograms,"15,500",0,"5,200",0,"6,200",0,0,0,0,0,95,0
First Unit Quantity,China,2001,2918120000,kilograms,"20,000","35,500","18,000","20,000",100,"17,500","4,000","68,636","31,000","35,000","71,400",0
First Unit Quantity,China,2001,2918131000,kilograms,0,0,0,0,0,0,"10,886",0,0,"10,886",0,0
First Unit Quantity,China,2001,2918133000,kilograms,0,"7,500",0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2918135000,kilograms,0,"10,000","15,058","6,284","8,177","17,533","6,591","8,284",0,0,0,0
First Unit Quantity,China,2001,2918140000,kilograms,"3,011,659","2,628,735","3,187,800","3,749,762","5,185,683","5,759,232","3,897,527","2,739,813","2,025,742","2,799,325","2,056,714","1,741,733"
First Unit Quantity,China,2001,2918151000,kilograms,"77,000","31,497","221,995","371,120","250,065","404,733","193,268","190,453","241,447","146,256","279,392","198,716"
First Unit Quantity,China,2001,2918155000,kilograms,"37,960","226,591","241,058","195,755","586,881","154,758","483,138","309,505","18,000","62,090","44,628","38,507"
First Unit Quantity,China,2001,2918165050,kilograms,"14,200","28,192","31,500","11,300","23,997","1,350","24,555","30,479","8,500","18,300","32,000","8,600"
First Unit Quantity,China,2001,2918171000,kilograms,0,0,0,0,"70,000",815,0,0,0,0,0,0
First Unit Quantity,China,2001,2918175000,kilograms,"9,000",0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2001,2918192000,kilograms,0,0,0,0,0,0,0,0,0,0,0,"2,500"
First Unit Quantity,China,2001,2918196000,kilograms,"20,120","17,000",0,0,"20,120","29,000","37,039","37,080","9,000","21,000","29,000","40,000"
