Data Type,Country,Year,HTS Number,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
First Unit Quantity,China,1999,4420906500,kilograms,"98,169","118,409","114,229","241,653","281,131","249,587","367,738","889,158","1,727,304","996,152","314,694","112,855"
First Unit Quantity,China,1999,4420908000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1999,4421100000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1999,4421901000,meters,0,0,0,0,0,0,0,0,0,0,0,6
First Unit Quantity,China,1999,4421901500,meters,0,250,"1,076",0,0,694,36,54,609,0,0,0
First Unit Quantity,China,1999,4421902000,meters,0,0,0,"3,700","20,574",30,"27,608",0,"26,838","282,574","100,484","93,333"
First Unit Quantity,China,1999,4421903000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1999,4421904000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1999,4421905000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1999,4421906000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1999,4421907020,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1999,4421907040,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1999,4421908024,gross,"16,476","142,226","108,516","81,395","45,327","156,364","20,734","228,573","66,706","150,563","112,880","137,320"
First Unit Quantity,China,1999,4421908027,gross,"65,011","48,068","106,151","160,829","245,341","110,264","148,022","60,390","14,092","41,473","120,727",0
First Unit Quantity,China,1999,4421908030,gross,0,0,"5,358",0,"5,010",0,0,"9,444",0,0,"2,256",0
First Unit Quantity,China,1999,4421908033,gross,88,44,"2,514","2,750","11,127",600,480,"3,406","4,082","6,486",0,0
First Unit Quantity,China,1999,4421908500,gross,"12,245","198,000","33,266","112,579","62,515","36,626","18,521","54,613","80,055","68,392","56,078","71,103"
First Unit Quantity,China,1999,4421908800,number,0,0,0,0,0,398,0,0,0,278,0,0
First Unit Quantity,China,1999,4421909400,kilograms,0,0,"3,257",827,"6,745","7,335","8,922",0,0,0,522,0
First Unit Quantity,China,1999,4421909820,gross,"27,315","61,259","44,393","14,428","101,873","188,248","75,405","43,170","40,191","7,069","36,825","16,164"
First Unit Quantity,China,1999,4421909840,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1999,4503102000,Value for: kilograms,0,0,"2,124",0,"4,300","2,100",0,0,0,0,0,0
Customs Value,China,1999,4503104000,Value for: kilograms,0,"2,496",0,0,0,"2,981",0,"2,851",0,"6,192","2,252","12,384"
Customs Value,China,1999,4503106000,Value for: kilograms,0,"5,534",0,0,"5,498",0,0,0,0,0,0,"2,491"
Customs Value,China,1999,4503902000,Value for: kilograms,0,"2,041","24,026",0,0,0,0,"2,590",0,"2,584","2,695",0
Customs Value,China,1999,4503904000,Value for: kilograms,0,0,0,0,0,0,0,0,0,0,0,"3,612"
Customs Value,China,1999,4503906000,Value for: no units collected,"11,530",0,"9,058","2,304","59,423","2,732","2,809",0,"11,393",0,"22,317","6,609"
Customs Value,China,1999,4504104500,Value for: kilograms,0,0,0,"6,120","7,200","10,800","6,120",0,0,0,0,0
Customs Value,China,1999,4504104700,Value for: kilograms,"8,115",0,"14,503","4,560",0,"7,724","6,300","26,709","74,716","40,327","37,304","23,593"
Customs Value,China,1999,4504105000,Value for: kilograms,"14,861","5,867","5,040","2,506","47,689",0,"5,104",0,0,0,"48,273",0
Customs Value,China,1999,4504900000,Value for: no units collected,"9,135","24,989","22,634","19,399","81,812","35,400","42,798","46,089","59,488","46,980","30,673","85,193"
First Unit Quantity,China,1999,4503102000,kilograms,0,0,600,0,375,375,0,0,0,0,0,0
First Unit Quantity,China,1999,4503104000,kilograms,0,150,0,0,0,240,0,234,0,710,313,"1,278"
First Unit Quantity,China,1999,4503106000,kilograms,0,669,0,0,"1,761",0,0,0,0,0,0,600
First Unit Quantity,China,1999,4503902000,kilograms,0,773,"9,813",0,0,0,0,735,0,333,12,0
First Unit Quantity,China,1999,4503904000,kilograms,0,0,0,0,0,0,0,0,0,0,0,"1,628"
First Unit Quantity,China,1999,4503906000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,1999,4504104500,kilograms,0,0,0,"1,282","1,200","1,323","1,075",0,0,0,0,0
First Unit Quantity,China,1999,4504104700,kilograms,988,0,"1,924","3,000",0,962,938,"7,277","15,616","3,974","6,305","3,773"
First Unit Quantity,China,1999,4504105000,kilograms,"3,399","1,992","2,500",358,"11,933",0,"1,856",0,0,0,"11,658",0
First Unit Quantity,China,1999,4504900000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1999,6201110010,Value for: dozens,0,"2,376",0,"27,176",0,0,"92,795","566,484","587,987","86,772","100,871","61,162"
Customs Value,China,1999,6201110020,Value for: dozens,0,0,0,0,0,0,0,"18,849",0,0,0,0
Customs Value,China,1999,6201121000,Value for: dozens,520,0,0,0,0,0,0,"32,076","431,807",0,"42,282",0
Customs Value,China,1999,6201122010,Value for: dozens,0,"139,276","96,408",0,0,"241,257","634,717","869,863","1,234,255",0,"32,094","31,689"
Customs Value,China,1999,6201122025,Value for: dozens,0,0,0,0,0,0,0,0,"53,940","39,060","22,443",0
Customs Value,China,1999,6201122050,Value for: dozens,"194,897","201,361","41,902","19,712","60,129","223,937","117,019","539,985","997,485","140,117","107,918","176,848"
Customs Value,China,1999,6201122060,Value for: dozens,0,0,0,0,799,0,0,0,"2,124",0,0,0
Customs Value,China,1999,6201131000,Value for: dozens,"44,968","4,739","30,494","1,080","93,066","1,109","90,350","205,251","292,163","493,476","260,741","32,788"
Customs Value,China,1999,6201133010,Value for: dozens,0,0,0,0,"21,322",0,0,0,0,"34,200","5,916",0
Customs Value,China,1999,6201134015,Value for: dozens,"43,432","2,520",0,"29,862",0,"177,967","327,000","1,098,698","658,425","21,039","104,955","108,871"
Customs Value,China,1999,6201134030,Value for: dozens,"135,816","25,621","40,962","76,807","53,040","55,927","97,272","287,122","855,542","298,429","371,500","264,930"
Customs Value,China,1999,6201134040,Value for: dozens,"2,194",576,0,"2,358","7,956",0,0,"28,645","6,125","19,326","1,814","14,652"
Customs Value,China,1999,6201191000,Value for: dozens,0,"128,360","31,655",0,0,0,"68,030",0,"112,514","1,545","10,186",0
Customs Value,China,1999,6201199060,Value for: dozens,0,"15,260",0,0,833,0,0,0,"42,355","37,349","17,820",0
Customs Value,China,1999,6201912011,Value for: dozens,0,"50,165","34,894",0,"132,091","258,864","471,236","490,944","807,024","205,551","161,467","2,677"
Customs Value,China,1999,6201912021,Value for: dozens,0,0,0,0,0,0,0,0,"41,053","3,968","17,377",0
Customs Value,China,1999,6201921000,Value for: dozens,"14,614","13,875",720,"6,539","106,365","1,122,325","2,149,111","472,325","686,455","559,338","47,865","120,716"
Customs Value,China,1999,6201921500,Value for: dozens,"170,087","966,268","133,801","177,546","617,090","262,021","375,018","218,711","256,125","1,375,031","539,870","1,013,728"
Customs Value,China,1999,6201922010,Value for: dozens,"10,603","29,006",0,0,0,"1,273","491,415","53,402","72,445",0,0,0
Customs Value,China,1999,6201922021,Value for: dozens,"7,661",0,0,0,"38,150","311,982","341,268","233,264","724,776","1,123,245","260,808","7,970"
Customs Value,China,1999,6201922031,Value for: dozens,"369,641","90,971","132,474","76,710","304,164","1,568,591","1,510,308","1,979,463","2,821,895","968,965","561,839","627,104"
Customs Value,China,1999,6201922041,Value for: dozens,"86,907","43,404",0,"118,862","84,058","247,626","760,389","266,291","163,309","82,331","45,925","15,175"
Customs Value,China,1999,6201922051,Value for: dozens,"1,073,122","1,310,338","332,915","443,569","918,932","2,607,252","3,925,659","3,608,324","4,236,714","2,859,422","1,355,599","1,301,442"
Customs Value,China,1999,6201922061,Value for: dozens,"28,651","2,580","5,384",0,"171,990","833,145","558,271","130,454","152,558","121,119","35,205","39,071"
Customs Value,China,1999,6201931000,Value for: dozens,"79,337","99,685","13,345","169,815","1,960,773","5,239,449","7,653,189","16,867,683","20,697,555","16,752,143","5,923,819","1,266,649"
Customs Value,China,1999,6201932010,Value for: dozens,0,0,0,0,0,0,0,0,0,0,0,"5,051"
Customs Value,China,1999,6201932020,Value for: dozens,"23,504","2,359","38,137","58,946","30,550","681,408","128,877","101,956","83,088","112,615","753,857","304,947"
Customs Value,China,1999,6201932511,Value for: dozens,0,0,0,0,0,0,0,"21,600",0,"55,965",0,0
Customs Value,China,1999,6201932521,Value for: dozens,0,0,0,0,0,0,0,0,0,0,"23,762",0
Customs Value,China,1999,6201933000,Value for: dozens,"7,068,900","2,635,750","1,178,066","1,827,508","4,271,460","8,760,538","11,879,417","18,825,441","19,615,163","10,774,848","5,427,073","5,939,549"
Customs Value,China,1999,6201933511,Value for: dozens,"1,483,881","255,382","223,231","127,840","304,173","270,061","800,354","1,185,442","1,742,101","1,209,144","1,253,228","514,310"
Customs Value,China,1999,6201933521,Value for: dozens,"3,600","28,142",0,0,"145,511","2,899","36,366","74,815","476,353","50,864","305,250","6,919"
Customs Value,China,1999,6201991000,Value for: dozens,"1,039,043","1,050,294","414,958","389,084","575,737","346,352","223,661","209,933","283,344","267,739","566,515","256,966"
Customs Value,China,1999,6201999010,Value for: dozens,0,0,0,0,0,0,0,0,0,"3,320",0,0
Customs Value,China,1999,6201999030,Value for: dozens,0,"6,400",0,"22,968",0,0,0,0,0,0,"5,682",0
Customs Value,China,1999,6201999060,Value for: dozens,"65,102","73,626","71,666",0,"571,503","1,470,173","1,677,983","808,240","926,983","331,516","26,826","31,444"
Customs Value,China,1999,6202110010,Value for: dozens,0,"1,045","22,390",0,0,"93,662","474,156","479,960","808,611","44,558",0,0
Customs Value,China,1999,6202110020,Value for: dozens,0,0,0,0,0,0,"82,000",0,0,0,0,0
Customs Value,China,1999,6202121000,Value for: dozens,0,0,0,0,0,"95,583","47,293",0,"191,991","35,878","7,465","6,336"
Customs Value,China,1999,6202122010,Value for: dozens,"46,290",0,0,0,"162,971","37,520","95,526","356,793","53,901","287,562","70,531","151,400"
Customs Value,China,1999,6202122025,Value for: dozens,0,0,0,0,0,"46,200","26,272","57,014","82,500",0,0,0
Customs Value,China,1999,6202122050,Value for: dozens,"268,014","42,903","83,506","53,817","46,604","439,954","709,979","551,643","971,863","102,181","932,676","903,814"
Customs Value,China,1999,6202122060,Value for: dozens,0,0,0,"12,874","8,984","174,161","79,675","282,878","71,655",0,0,0
Customs Value,China,1999,6202131000,Value for: dozens,"9,933","1,547",676,"2,378",0,"162,137","1,652,089","1,612,831","1,584,908","924,052","275,202","120,727"
Customs Value,China,1999,6202133010,Value for: dozens,0,0,0,0,0,0,0,"1,999",0,0,0,"13,771"
Customs Value,China,1999,6202134005,Value for: dozens,"109,685","197,494","58,461","33,273","154,266","955,895","1,060,550","828,708","538,743","495,259","335,911","268,648"
Customs Value,China,1999,6202134010,Value for: dozens,0,0,0,0,0,0,0,"34,815",0,0,0,0
Customs Value,China,1999,6202134020,Value for: dozens,"226,172","138,731","119,695","21,840","40,003","311,588","294,964","616,538","337,169","601,074","350,278","397,627"
Customs Value,China,1999,6202134030,Value for: dozens,0,0,0,0,0,0,0,0,"2,977",0,0,"4,836"
Customs Value,China,1999,6202191000,Value for: dozens,"6,494","316,373","8,051","6,612","17,588","55,409","112,947","224,312","325,149","1,087,867","58,884","68,943"
Customs Value,China,1999,6202199030,Value for: dozens,0,0,"14,790",0,0,0,0,0,0,0,0,0
Customs Value,China,1999,6202199060,Value for: dozens,"184,848","117,346","74,600",0,0,"21,528",0,0,0,0,"12,408","20,842"
Customs Value,China,1999,6202911000,Value for: dozens,0,0,0,0,0,0,0,0,"11,786","139,566","6,084",0
Customs Value,China,1999,6202912011,Value for: dozens,0,0,0,0,0,"94,924","52,590","175,214","45,205","142,062",0,0
Customs Value,China,1999,6202912021,Value for: dozens,0,0,0,0,"36,960","42,240",0,0,0,0,0,0
Customs Value,China,1999,6202921000,Value for: dozens,0,0,398,0,"103,502","368,320","177,881","405,322","43,805","116,325","5,570",689
Customs Value,China,1999,6202921500,Value for: dozens,"12,026",0,"160,965",0,0,"321,989","460,283","292,054","248,104","93,945","458,273","64,867"
Customs Value,China,1999,6202922020,Value for: dozens,0,"20,120",0,0,0,"61,765","46,915",0,"1,559",0,"384,574",0
Customs Value,China,1999,6202922026,Value for: dozens,0,0,0,0,0,0,"233,790","324,912","151,578","284,236","96,680","21,829"
Customs Value,China,1999,6202922031,Value for: dozens,0,0,0,0,"94,402","22,663","19,140",0,0,"23,368","46,990",0
Customs Value,China,1999,6202922061,Value for: dozens,"1,418,917","1,420,565","497,401","243,048","236,845","927,444","942,155","1,916,668","2,171,852","2,152,946","2,288,101","2,348,906"
Customs Value,China,1999,6202922071,Value for: dozens,"240,925","285,078","8,111","53,765",0,"639,120","321,279","1,197,229","405,741","339,045","105,025","213,108"
Customs Value,China,1999,6202931000,Value for: dozens,"59,735","41,637","21,927","58,904","680,439","4,216,426","5,877,144","10,783,064","19,396,168","16,707,222","10,339,702","1,313,285"
Customs Value,China,1999,6202932020,Value for: dozens,"1,063",0,0,"2,100","2,615",0,"129,478","98,724","401,822","89,454","70,975","4,773"
Customs Value,China,1999,6202934500,Value for: dozens,"2,493,098","1,003,923","679,685","236,743","2,220,881","8,161,317","9,693,472","13,400,569","15,212,335","7,707,188","2,932,820","2,822,823"
Customs Value,China,1999,6202935011,Value for: dozens,"1,127,549","329,565","115,454","321,915","108,915","602,962","1,274,739","1,405,946","979,645","377,443","647,411","794,834"
Customs Value,China,1999,6202935021,Value for: dozens,"4,550","96,148",0,0,0,"52,808","31,878","168,322","28,805","11,588","3,437","6,525"
Customs Value,China,1999,6202991000,Value for: dozens,"841,132","1,408,827","2,118,780","659,527","1,039,577","3,450,346","4,545,227","2,946,896","1,619,992","1,919,813","1,404,117","1,130,051"
Customs Value,China,1999,6202999061,Value for: dozens,"744,428","285,861","151,103","190,693","89,012","78,690","97,543","63,857","69,454","49,591","135,806","391,069"
Customs Value,China,1999,6203112000,Value for: number,"217,660","928,683","420,090","344,984","196,090",0,"995,706","264,816","274,266","746,580","272,010","237,207"
Customs Value,China,1999,6203122010,Value for: number,"1,327,245","934,096","1,455,928","794,377","1,003,286","277,581","886,465","1,623,623","1,184,102","1,266,956","1,197,945","690,625"
Customs Value,China,1999,6203122020,Value for: number,"9,034",0,0,"109,001",0,0,0,0,"24,072",0,0,"23,100"
Customs Value,China,1999,6203191010,Value for: dozens,0,0,0,0,0,0,0,"213,000",0,0,0,699
Customs Value,China,1999,6203193000,Value for: number,0,0,"21,153",0,0,"7,820","81,431",0,"70,186","24,133","15,120","14,900"
Customs Value,China,1999,6203195000,Value for: number,0,0,"2,846",0,0,"2,308",0,0,0,0,0,0
Customs Value,China,1999,6203199080,Value for: number,0,0,0,0,"8,536",0,0,0,0,0,0,0
Customs Value,China,1999,6203221000,Value for: dozens,"47,335",0,0,0,0,0,0,"19,672","23,634","21,986",0,0
Customs Value,China,1999,6203223015,Value for: dozens,0,"7,019",0,0,0,0,0,0,0,0,0,0
Customs Value,China,1999,6203230060,Value for: dozens,0,0,0,0,0,0,0,0,"5,426",0,0,0
Customs Value,China,1999,6203230080,Value for: dozens,0,0,0,0,0,0,0,0,"4,984",0,0,0
Customs Value,China,1999,6203292035,Value for: dozens,0,0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1999,6203310010,Value for: number,0,0,0,0,0,360,0,0,0,"9,033",0,"1,094"
Customs Value,China,1999,6203310020,Value for: dozens,"985,805","385,040","433,124","106,401","177,388","726,978","534,432","358,646","529,700","515,593","81,271","523,228"
Customs Value,China,1999,6203321000,Value for: dozens,0,0,0,0,0,0,"7,554",0,0,0,0,0
Customs Value,China,1999,6203322010,Value for: dozens,0,0,"22,750",0,"72,404","36,886","772,805","426,010","224,043","185,385","19,800","1,080"
Customs Value,China,1999,6203322030,Value for: dozens,0,0,0,0,0,"7,958","34,430",0,0,0,"5,816",0
Customs Value,China,1999,6203322040,Value for: dozens,"57,471","104,928","54,829","18,218","130,710","43,747","244,046","94,103","205,909","125,061","9,000","14,151"
Customs Value,China,1999,6203322050,Value for: dozens,0,0,0,0,0,0,0,0,0,"10,260","3,140",0
Customs Value,China,1999,6203331040,Value for: dozens,0,0,0,"101,987",0,0,0,"39,735",0,0,0,0
Customs Value,China,1999,6203331060,Value for: dozens,"11,539",0,0,0,0,0,0,0,"20,076",0,0,0
Customs Value,China,1999,6203332010,Value for: dozens,"724,412","734,265","755,658","346,463","523,463","768,061","1,544,741","932,161","1,344,167","389,437","466,341","804,705"
Customs Value,China,1999,6203332020,Value for: dozens,0,262,0,0,0,0,0,0,0,0,0,385
Customs Value,China,1999,6203391020,Value for: dozens,0,"58,647",0,0,0,0,"3,595",0,0,0,0,0
Customs Value,China,1999,6203392010,Value for: dozens,"131,415","181,488","179,994","97,954",0,"84,119","369,269","191,414","82,618","146,122","284,163","123,984"
Customs Value,China,1999,6203395000,Value for: dozens,"692,245","625,689","593,096","407,336","151,222","113,549","105,475","295,268","101,088","168,627","230,327","301,704"
Customs Value,China,1999,6203399030,Value for: dozens,0,0,0,"36,645",0,0,0,"1,280",0,0,0,"49,507"
Customs Value,China,1999,6203399060,Value for: dozens,"1,828,968","604,506","150,987","108,176","4,270","31,271","24,877",0,"3,171","102,549","70,865","142,978"
Customs Value,China,1999,6203411510,Value for: dozens,"1,509,121","1,014,248","1,048,721","425,289","330,381","969,698","1,517,405","1,498,294","967,368","945,409","401,041","781,015"
Customs Value,China,1999,6203411520,Value for: dozens,0,0,0,0,0,0,0,"8,951","5,229",0,"78,100",0
Customs Value,China,1999,6203411530,Value for: dozens,0,0,0,0,0,0,0,0,"6,837",0,0,0
Customs Value,China,1999,6203421000,Value for: dozens,0,0,0,0,0,0,0,"111,757",0,0,0,0
Customs Value,China,1999,6203422005,Value for: dozens,0,0,0,0,0,0,0,"83,904","106,560","77,952",0,0
Customs Value,China,1999,6203422010,Value for: dozens,"164,563","21,345","28,310",0,"21,204",0,"28,578","62,873",0,"7,800","34,153","6,980"
Customs Value,China,1999,6203422025,Value for: dozens,"592,393","236,710","7,360",0,"236,800","413,795","176,115","183,326","74,025","391,804","645,190","1,150,097"
Customs Value,China,1999,6203422050,Value for: dozens,"82,878","454,655","127,002","58,955","511,171","342,499","522,589","552,825","331,473","245,300","127,342","683,003"
Customs Value,China,1999,6203422090,Value for: dozens,0,0,505,0,"32,171","99,467","13,552","13,018","9,766","3,750",0,0
Customs Value,China,1999,6203424005,Value for: dozens,0,"68,650",0,0,"281,078","367,129","671,940","3,281,610","1,121,438","262,664","83,942","49,393"
Customs Value,China,1999,6203424010,Value for: dozens,"1,812,023","1,404,586","875,009","149,820","474,267","1,588,362","766,508","655,705","651,181","732,687","337,514","107,162"
Customs Value,China,1999,6203424015,Value for: dozens,"3,525,298","8,038,630","5,687,915","2,910,226","6,314,712","11,909,179","12,011,206","12,993,565","10,368,577","8,185,022","8,086,313","3,534,686"
Customs Value,China,1999,6203424020,Value for: dozens,"66,202",0,0,0,0,0,0,0,"17,856",0,0,0
Customs Value,China,1999,6203424025,Value for: dozens,0,"57,921",0,0,"82,843","302,843","282,333","1,189,232","450,401","10,251","1,928","24,390"
Customs Value,China,1999,6203424030,Value for: dozens,0,0,0,0,0,0,"23,701","4,596",0,0,0,0
Customs Value,China,1999,6203424035,Value for: dozens,"15,065","84,244","27,832","141,180","141,010","526,967","792,117","161,570","287,008","498,945","7,270","36,022"
Customs Value,China,1999,6203424040,Value for: dozens,"117,216",0,0,0,0,"6,484","4,797","191,135",0,"58,681","101,797",0
Customs Value,China,1999,6203424045,Value for: dozens,"1,118,492","567,505","140,297","120,620","717,599","2,589,777","1,570,772","1,103,717","1,022,986","761,883","538,735","558,687"
Customs Value,China,1999,6203424050,Value for: dozens,"1,686,033","7,507,387","4,860,911","2,866,348","3,970,091","1,369,084","1,393,975","501,201","768,209","1,408,369","1,941,087","3,083,488"
Customs Value,China,1999,6203424055,Value for: dozens,"151,264","23,918",0,975,0,0,0,0,0,"79,227",0,"113,099"
Customs Value,China,1999,6203424060,Value for: dozens,"1,750,088","1,370,673","1,232,083","213,524","497,065","560,916","82,120","64,670","103,153","28,470","196,806","490,603"
Customs Value,China,1999,6203431000,Value for: dozens,0,0,390,0,0,"14,918","40,488","41,130","145,150",0,0,0
Customs Value,China,1999,6203431500,Value for: dozens,"8,730","26,155","42,152","17,000","205,648","31,664","170,031","246,701","116,581","155,860","117,919","61,793"
Customs Value,China,1999,6203432005,Value for: dozens,0,0,0,0,0,0,0,0,0,"6,854","1,304","8,355"
Customs Value,China,1999,6203432010,Value for: dozens,0,0,"24,471","12,108",0,"4,193","76,135","174,177","34,051",0,"67,428","142,532"
Customs Value,China,1999,6203432025,Value for: dozens,0,0,0,0,0,0,0,0,0,"22,718",0,0
Customs Value,China,1999,6203432050,Value for: dozens,0,0,0,0,"1,120",0,0,0,"16,026","3,447",0,0
Customs Value,China,1999,6203432090,Value for: dozens,0,0,0,"7,866",0,0,0,0,0,0,0,0
Customs Value,China,1999,6203433010,Value for: dozens,"6,576",0,0,0,"66,538",0,0,"43,922",0,"34,857","1,174",0
Customs Value,China,1999,6203433020,Value for: dozens,0,0,0,0,0,0,0,0,"6,708",0,0,0
Customs Value,China,1999,6203433500,Value for: dozens,"584,614","382,252","441,615","553,149","1,536,982","1,626,715","3,982,858","3,821,531","5,364,477","4,606,217","4,702,191","3,593,431"
Customs Value,China,1999,6203434010,Value for: dozens,"6,727,266","4,386,937","4,183,351","2,746,005","4,255,820","4,199,129","5,252,252","5,410,615","5,796,267","4,540,452","7,301,463","4,730,426"
Customs Value,China,1999,6203434015,Value for: dozens,0,0,0,0,0,"6,686",0,0,0,0,0,0
Customs Value,China,1999,6203434020,Value for: dozens,"485,890","103,405","88,263","74,576","157,700","407,548","294,960","232,187","311,091","609,811","721,337","1,215,008"
Customs Value,China,1999,6203434030,Value for: dozens,"2,886,098","1,960,146","1,755,752","1,899,745","1,847,435","690,225","345,650","767,345","555,512","203,666","1,382,984","3,260,848"
Customs Value,China,1999,6203434040,Value for: dozens,"311,097","222,601","48,449","10,471","55,902","15,511","82,228","50,480","15,925","19,598","366,517","302,984"
Customs Value,China,1999,6203492005,Value for: dozens,0,"45,261",0,0,0,0,0,0,0,0,0,0
Customs Value,China,1999,6203492015,Value for: dozens,"660,300","636,733","636,509","505,094","484,563","689,842","2,098,793","1,375,974","1,498,505","1,961,987","1,179,122","1,202,353"
Customs Value,China,1999,6203492030,Value for: dozens,"5,670","15,018",0,"14,611",0,"18,326","3,327","9,438",0,"18,461",0,0
Customs Value,China,1999,6203492045,Value for: dozens,"89,733","31,191","80,960","128,340","153,504","3,818","162,726","21,726","74,499","77,739","127,912","171,868"
Customs Value,China,1999,6203492050,Value for: dozens,0,0,0,0,0,0,"38,854",0,0,0,0,0
Customs Value,China,1999,6203492060,Value for: dozens,"4,234",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1999,6203494020,Value for: dozens,"1,612,717","772,741","339,534","790,830","567,398","228,457","1,260,650","247,461","1,652,358","937,137","726,179","1,945,617"
Customs Value,China,1999,6203494030,Value for: dozens,"1,272,727","801,939","632,720","669,019","1,016,047","869,216","710,148","419,295","1,251,804","1,394,156","2,216,456","2,009,901"
Customs Value,China,1999,6203498010,Value for: dozens,0,725,0,0,"2,301",0,"3,344",0,"2,520",0,0,0
Customs Value,China,1999,6203498020,Value for: dozens,0,0,0,0,0,0,"8,448",0,0,0,0,0
Customs Value,China,1999,6203498030,Value for: dozens,0,0,0,"25,715",0,0,0,0,0,0,0,"32,855"
Customs Value,China,1999,6203498045,Value for: dozens,"2,354,485","1,157,497","1,290,552","814,527","509,481","476,223","738,253","197,787","656,698","561,194","757,728","1,463,646"
Customs Value,China,1999,6203498060,Value for: dozens,"6,370,899","2,107,560","3,142,960","2,390,031","919,815","154,557","186,950","166,895",379,"342,587","569,355","2,037,862"
Customs Value,China,1999,6204110000,Value for: number,"75,100","35,742","14,508","1,574",0,"52,044","273,493","782,494","574,336","93,682","79,267","105,130"
Customs Value,China,1999,6204120010,Value for: dozens,0,0,0,"3,641",0,0,0,"26,343","4,440",0,0,0
Customs Value,China,1999,6204120020,Value for: dozens,0,0,898,850,0,0,0,"9,550","1,887",0,0,0
Customs Value,China,1999,6204120030,Value for: dozens,0,0,0,"1,478",0,0,0,0,0,0,0,0
Customs Value,China,1999,6204131000,Value for: number,0,0,0,0,0,"26,400","14,125","25,718","6,312",0,"123,142","234,778"
Customs Value,China,1999,6204132010,Value for: number,"4,937,320","8,751,700","3,699,355","3,493,257","4,228,934","6,056,802","8,598,953","7,594,792","4,620,242","4,904,674","3,835,538","2,791,483"
Customs Value,China,1999,6204132020,Value for: number,0,"15,180",0,0,0,0,0,0,0,0,0,0
Customs Value,China,1999,6204191000,Value for: number,0,0,0,0,"31,658","18,107","42,069","60,173","7,108",0,0,"2,760"
Customs Value,China,1999,6204192000,Value for: number,"841,324","2,216,944","884,354","1,066,146","1,262,500","1,077,748","1,971,767","2,878,002","1,069,201","1,338,936","660,491","519,537"
Customs Value,China,1999,6204194000,Value for: number,"3,485,250","1,793,178","1,041,802","876,426","2,446,460","1,729,811","550,045","480,921","363,998","1,155,138","1,235,707","1,330,813"
Customs Value,China,1999,6204198010,Value for: dozens,0,"4,923","4,162","3,019",0,0,"1,032",0,0,0,0,0
Customs Value,China,1999,6204198050,Value for: number,0,0,0,0,0,0,0,0,0,"5,953",0,"35,382"
Customs Value,China,1999,6204198060,Value for: number,369,0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1999,6204198090,Value for: number,"310,948","1,145,361","784,751","1,418,845","130,222","175,134","12,001","15,375","31,089","38,761","89,877","220,000"
Customs Value,China,1999,6204221000,Value for: dozens,0,0,0,"16,802",0,0,0,0,0,0,0,0
Customs Value,China,1999,6204223030,Value for: dozens,"8,368","15,603","13,100","7,937","8,671",0,"4,752",0,0,0,0,0
Customs Value,China,1999,6204223065,Value for: dozens,"14,638","27,929","22,418","14,071","9,573",0,"7,524",0,0,0,0,0
Customs Value,China,1999,6204230030,Value for: dozens,"704,789","202,912",0,0,"10,736","57,381",0,"43,136",0,"215,940","46,440",0
Customs Value,China,1999,6204230035,Value for: dozens,"212,233","62,225",0,0,"2,754","12,089",0,"20,587",0,"70,779",0,0
Customs Value,China,1999,6204230040,Value for: dozens,"8,078",0,0,0,"7,944","17,547",0,0,0,"22,344","7,881",0
Customs Value,China,1999,6204230055,Value for: dozens,0,0,0,0,0,0,0,"2,880",0,0,0,0
Customs Value,China,1999,6204230060,Value for: dozens,0,0,0,0,0,"12,304",0,0,0,0,0,0
Customs Value,China,1999,6204292010,Value for: dozens,"307,124","10,302","39,706",0,0,"13,800","64,755","93,668","81,546","55,596","19,206",0
Customs Value,China,1999,6204292015,Value for: dozens,"107,644","6,868",0,0,0,"9,000","6,052","14,592","28,360","17,154",0,0
Customs Value,China,1999,6204292020,Value for: dozens,"52,826",0,0,0,0,0,"32,811","48,935",0,0,0,0
Customs Value,China,1999,6204292040,Value for: dozens,"10,100",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,1999,6204294016,Value for: dozens,0,"24,685",0,0,"9,202",0,"51,272",0,"16,880","7,956","74,621","125,893"
Customs Value,China,1999,6204294018,Value for: dozens,0,0,0,"12,410",0,0,0,0,0,0,0,0
Customs Value,China,1999,6204294028,Value for: dozens,"178,807","44,932","61,920","14,458","81,851","55,442","79,059","21,655","23,727","35,855","17,245","101,088"
Customs Value,China,1999,6204294030,Value for: dozens,0,0,0,"6,698",0,0,0,0,0,0,0,0
