Year,Data Type,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15
1995,First Unit of Quantity,6403994080,China,1995,pairs,0,0,0,0,0,0,"19,044","3,732","12,336","25,860",0,"25,200"
1995,First Unit of Quantity,6403994090,China,1995,pairs,0,0,0,0,0,"13,028",0,0,0,0,0,0
1995,First Unit of Quantity,6403996015,China,1995,pairs,"10,968","13,226","17,172","14,340","13,830","6,354","39,488","216,961","180,983","168,759","71,568","7,630"
1995,First Unit of Quantity,6403996025,China,1995,pairs,"6,120","1,704","5,405","17,208","7,584","14,784","26,400","21,489","34,998","81,189","1,386","2,904"
1995,First Unit of Quantity,6403996030,China,1995,pairs,"13,090","4,102","35,054",642,"8,660","66,332","19,470","5,308","1,896","4,236",0,"1,084"
1995,First Unit of Quantity,6403996040,China,1995,pairs,"1,880,560","2,193,027","1,825,964","1,810,428","2,039,515","2,495,663","2,153,519","1,691,364","1,620,124","1,787,287","1,467,541","1,668,401"
1995,First Unit of Quantity,6403996050,China,1995,pairs,0,0,0,0,0,0,0,"1,200",0,0,0,0
1995,First Unit of Quantity,6403996060,China,1995,pairs,"599,032","403,967","259,966","210,692","307,718","294,918","365,795","335,113","200,456","308,925","243,937","440,552"
1995,First Unit of Quantity,6403996065,China,1995,pairs,"193,738","173,708","107,537","116,084","53,682","53,414","65,842","60,591","35,826","19,157","16,720","34,976"
1995,First Unit of Quantity,6403996075,China,1995,pairs,"2,256,064","2,283,393","2,273,058","2,587,903","2,470,053","2,636,997","2,558,808","2,623,930","2,454,793","2,719,843","2,153,865","2,214,113"
1995,First Unit of Quantity,6403996090,China,1995,pairs,"195,355","207,799","175,714","175,148","357,524","262,383","411,466","314,388","318,491","192,457","172,210","334,068"
1995,First Unit of Quantity,6403997515,China,1995,pairs,0,"1,400",0,0,0,0,"7,800","6,888",0,0,"4,254",0
1995,First Unit of Quantity,6403997530,China,1995,pairs,"28,080","10,800",0,"2,208",0,0,"1,622","85,550","99,000","1,506","4,116",0
1995,First Unit of Quantity,6403997560,China,1995,pairs,"181,323","197,604","125,480","180,114","402,498","28,198","20,373",127,"22,416","8,280","37,634",0
1995,First Unit of Quantity,6403997590,China,1995,pairs,"120,498","145,689","257,064","279,876","58,632","30,702","2,172","4,320","3,346","6,588","5,976","10,900"
1995,First Unit of Quantity,6403999005,China,1995,pairs,"53,550","46,404","26,934","11,070","3,000",951,"5,160","126,527","88,699","212,928","14,077","2,404"
1995,First Unit of Quantity,6403999015,China,1995,pairs,"17,682","6,495","4,200","13,884","10,584","30,540","1,320","22,664","166,296","2,016","36,010","13,668"
1995,First Unit of Quantity,6403999020,China,1995,pairs,"38,320","34,992","67,292","237,544","8,240","5,640","4,986","46,561","13,203","58,374","5,652","1,095"
1995,First Unit of Quantity,6403999030,China,1995,pairs,"1,653,441","1,587,943","1,722,413","2,074,289","2,992,959","2,839,276","3,320,558","2,472,561","1,942,306","2,024,119","2,071,317","2,015,926"
1995,First Unit of Quantity,6403999040,China,1995,pairs,"808,671","711,816","325,528","422,531","640,978","1,317,091","767,773","838,901","531,106","810,327","560,886","864,579"
1995,First Unit of Quantity,6403999055,China,1995,pairs,"986,707","665,249","299,781","136,014","403,294","491,275","770,550","520,501","601,864","461,464","458,981","583,240"
1995,First Unit of Quantity,6403999065,China,1995,pairs,"5,983,317","5,901,954","5,048,809","4,486,105","5,441,277","7,637,458","8,433,782","8,814,360","5,764,377","4,758,150","5,665,032","5,425,659"
1995,First Unit of Quantity,6403999070,China,1995,pairs,"458,680","646,344","302,534","154,202","240,329","456,986","500,402","280,724","165,161","172,019","138,408","345,305"
1995,First Unit of Quantity,6403999080,China,1995,pairs,"568,530","665,814","348,570","453,226","488,579","622,116","442,764","443,907","266,062","221,507","419,032","473,375"
1995,First Unit of Quantity,6403999090,China,1995,pairs,"717,043","503,248","492,311","741,783","543,206","662,990","432,751","594,051","240,653","301,630","343,338","454,923"
1995,First Unit of Quantity,6404112030,China,1995,pairs,"253,945","419,201","432,956","383,112","347,854","396,712","256,450","230,188","134,039","239,910","166,721","88,602"
1995,First Unit of Quantity,6404112045,China,1995,pairs,"29,358","83,549","36,005","38,448","33,828","50,346","25,488","14,344","4,452",262,"3,762","13,361"
1995,First Unit of Quantity,6404112060,China,1995,pairs,"141,180","204,960","135,360","103,832","139,452","120,994","118,831","80,197","88,012","116,416","145,714","92,159"
1995,First Unit of Quantity,6404112075,China,1995,pairs,0,0,0,0,0,"6,000",0,"5,385",0,"6,000",0,"11,076"
1995,First Unit of Quantity,6404112090,China,1995,pairs,"6,264","80,844","33,384","28,368","34,320","32,968","7,886","11,171",0,"7,504","18,000","44,876"
1995,First Unit of Quantity,6404114000,China,1995,pairs,"39,510","38,580","55,645","51,240","151,541","26,952","143,856","105,722","30,711","14,040","71,838","2,984"
1995,First Unit of Quantity,6404115000,China,1995,pairs,"1,975,995","2,142,460","2,662,290","4,466,787","5,436,347","4,472,338","2,449,336","1,580,572","1,375,421","824,212","1,538,149","2,832,811"
1995,First Unit of Quantity,6404116030,China,1995,pairs,0,"1,038","6,408",0,"5,016",396,0,"14,328",0,0,0,0
1995,First Unit of Quantity,6404116060,China,1995,pairs,"20,160","3,096","3,186",0,"30,006",138,0,"10,314","18,996","11,904","3,612","3,120"
1995,First Unit of Quantity,6404116090,China,1995,pairs,0,0,"5,232","15,708",0,0,0,0,0,0,"2,507","11,344"
1995,First Unit of Quantity,6404117030,China,1995,pairs,"36,247","62,072","51,035","152,738","60,225","30,967","4,726","11,412","2,460",0,"4,596","6,510"
1995,First Unit of Quantity,6404117060,China,1995,pairs,"100,161","44,596","62,807","106,956","33,810","32,531","8,538","63,974","70,404","63,606","68,620","151,579"
1995,First Unit of Quantity,6404117090,China,1995,pairs,"59,572","93,166","88,491","66,394","30,420","15,443",126,"9,223","2,424","10,044","107,755","43,146"
1995,First Unit of Quantity,6404118030,China,1995,pairs,"597,227","505,631","471,092","426,727","319,685","250,855","161,838","117,218","205,723","136,783","220,349","250,867"
1995,First Unit of Quantity,6404118060,China,1995,pairs,"425,040","400,161","348,334","228,283","213,628","187,652","96,911","99,452","142,222","215,455","146,326","307,610"
1995,First Unit of Quantity,6404118090,China,1995,pairs,"74,377","52,009","46,739","29,972","4,803","16,694","5,054","7,301","1,554","17,744","14,668","60,893"
1995,First Unit of Quantity,6404119030,China,1995,pairs,"552,410","358,938","400,386","414,104","195,734","384,157","205,656","186,607","181,800","336,070","323,273","409,330"
1995,First Unit of Quantity,6404119060,China,1995,pairs,"149,107","108,564","101,338","162,233","164,869","141,963","173,613","130,620","105,370","85,635","120,534","182,494"
1995,First Unit of Quantity,6404119090,China,1995,pairs,118,0,63,96,26,180,80,129,769,"4,785","2,412",588
1995,First Unit of Quantity,6404191520,China,1995,pairs,"204,699","305,171","324,498","384,078","236,456","307,995","177,096","236,682","144,975","93,325","117,763","73,778"
1995,First Unit of Quantity,6404191540,China,1995,pairs,"58,998","11,958","56,250","146,842","218,316","26,886","17,831","25,048","18,913","17,130","50,131","67,760"
1995,First Unit of Quantity,6404191560,China,1995,pairs,"289,143","223,988","239,307","315,132","258,476","159,911","156,498","72,791","33,198","22,692","35,742","85,860"
1995,First Unit of Quantity,6404191580,China,1995,pairs,"95,826","121,710","148,092","120,000","254,470","234,496","74,460","74,060","5,840","14,832","21,336","130,592"
1995,First Unit of Quantity,6404192030,China,1995,pairs,"9,986","6,086",0,"11,838","11,427","19,686","21,621","50,138","38,004","26,930","16,568",336
1995,First Unit of Quantity,6404192060,China,1995,pairs,497,"4,284","2,394","8,280",0,0,0,"38,830","53,106","94,758","5,688",0
1995,First Unit of Quantity,6404192090,China,1995,pairs,0,0,"2,880","2,100",0,0,0,"2,352","26,255","14,264","4,545",0
1995,First Unit of Quantity,6404192515,China,1995,pairs,250,0,0,0,0,0,"1,680","1,400",0,"3,705",0,0
1995,First Unit of Quantity,6404192520,China,1995,pairs,"1,450","1,125","20,234",114,"2,042","1,376",982,"10,500","12,993","16,354","64,567","13,188"
1995,First Unit of Quantity,6404192530,China,1995,pairs,"59,118","7,290","61,818","5,040","23,400","14,280",24,"1,943","5,460",0,"5,640",0
1995,First Unit of Quantity,6404192560,China,1995,pairs,"43,006","129,121","245,545","109,485","177,552","16,268","6,913","46,004",0,"28,800","34,644","24,000"
1995,First Unit of Quantity,6404192590,China,1995,pairs,"34,686","90,612","2,400","38,232","1,536",0,"9,288","22,820","5,400","33,480","9,984","4,016"
1995,First Unit of Quantity,6404193015,China,1995,pairs,"57,600",0,0,0,0,"1,872","18,504","20,580","40,731","71,553","12,160",0
1995,First Unit of Quantity,6404193020,China,1995,pairs,"2,618",500,"36,288",0,0,"34,032","10,656","21,792","119,778","52,032","66,780",0
1995,First Unit of Quantity,6404193040,China,1995,pairs,"24,930","1,715","21,804","10,992","14,448","2,172","3,600","144,600","48,636","10,896","29,520","29,520"
1995,First Unit of Quantity,6404193060,China,1995,pairs,"81,174","30,306","170,900","87,634","112,650","50,004","45,352","101,153","120,524","39,156","86,034","167,535"
1995,First Unit of Quantity,6404193080,China,1995,pairs,"18,108","55,122","10,636","13,548",0,0,"62,984","149,475","262,462","116,880","11,719","49,020"
1995,First Unit of Quantity,6404193515,China,1995,pairs,"475,655","445,778","437,262","374,504","450,360","344,642","855,740","593,441","904,008","411,752","341,770","760,730"
1995,First Unit of Quantity,6404193540,China,1995,pairs,"680,952","858,233","1,206,408","969,971","550,203","209,798","65,429","60,908","71,456","118,874","105,783","255,518"
1995,First Unit of Quantity,6404193560,China,1995,pairs,"5,680,206","5,966,256","5,069,123","3,769,935","2,345,668","2,002,411","1,983,915","2,175,339","2,902,989","1,441,357","1,541,875","1,666,361"
1995,First Unit of Quantity,6404193580,China,1995,pairs,"958,513","858,137","1,374,315","928,433","616,652","275,921","201,506","405,840","638,919","195,127","176,586","255,318"
1995,First Unit of Quantity,6404194030,China,1995,pairs,"113,050","76,566","60,864","74,076","43,494","85,180","195,917","56,646","45,252","95,940","81,978","78,792"
1995,First Unit of Quantity,6404194060,China,1995,pairs,"908,579","1,052,063","797,524","646,841","951,802","490,284","167,368","277,540","32,827","53,729","255,513","127,806"
1995,First Unit of Quantity,6404194090,China,1995,pairs,"155,882","298,572","122,835","151,291","188,628","193,744","71,538","24,612","45,894","13,578","28,860","31,500"
1995,First Unit of Quantity,6404195015,China,1995,pairs,"17,874","25,848","11,088","52,296","1,428",0,0,"25,268","19,944","15,390","48,900","24,804"
1995,First Unit of Quantity,6404195030,China,1995,pairs,"784,158","1,143,521","965,157","803,173","843,672","516,253","286,158","79,080","62,364","33,427","216,306","400,931"
1995,First Unit of Quantity,6404195060,China,1995,pairs,"7,589,871","7,408,081","5,024,754","5,981,653","5,534,488","4,010,754","3,200,986","1,017,845","729,218","1,060,673","1,714,334","3,157,154"
1995,First Unit of Quantity,6404195090,China,1995,pairs,"4,459,758","4,380,515","3,575,571","3,045,721","2,089,338","1,246,102","991,194","607,931","162,340","620,721","809,285","1,903,403"
1995,First Unit of Quantity,6404196030,China,1995,pairs,"27,156","67,626","63,492","114,800","14,114","2,100","1,200","6,842","38,546","5,784","3,478",207
1995,First Unit of Quantity,6404196060,China,1995,pairs,"1,198,424","1,064,827","486,800","390,563","152,118","41,881","32,911","31,117","73,589","113,225","102,576","109,016"
1995,First Unit of Quantity,6404196090,China,1995,pairs,"77,934","16,837","72,813","67,932","45,856","2,084","13,443","61,541","17,732","37,982","4,663","9,323"
1995,First Unit of Quantity,6404197015,China,1995,pairs,0,0,0,0,0,0,384,0,0,"3,240",0,0
1995,First Unit of Quantity,6404197030,China,1995,pairs,"22,839","100,548","118,072","100,469","71,710","59,848","22,901","57,341","3,480","69,121","90,201","60,544"
1995,First Unit of Quantity,6404197060,China,1995,pairs,"612,943","617,007","476,734","286,624","292,822","93,511","100,168","134,351","41,417","39,833","238,642","546,940"
1995,First Unit of Quantity,6404197090,China,1995,pairs,"128,450","131,309","126,227","16,290","31,379","52,272","31,368",0,"25,942","3,471","21,354","92,607"
1995,First Unit of Quantity,6404198030,China,1995,pairs,"173,349","223,435","258,238","236,949","181,430","208,757","109,547","84,159","32,877","33,452","53,642","152,404"
1995,First Unit of Quantity,6404198060,China,1995,pairs,"406,517","436,027","307,033","198,231","174,259","253,967","191,509","124,733","74,906","99,606","275,927","399,406"
1995,First Unit of Quantity,6404198090,China,1995,pairs,"35,838","40,314","32,004","26,338","13,669","26,767","33,969","1,092","7,578","10,872","32,344","2,052"
1995,First Unit of Quantity,6404199030,China,1995,pairs,"12,984","89,620","184,440","108,408","29,318","47,361","19,261","9,361","8,619","5,585","53,410","48,151"
1995,First Unit of Quantity,6404199060,China,1995,pairs,"30,929","19,238","42,851","48,263","40,155","60,406","11,269","18,163","26,031","4,284","32,089","12,489"
1995,First Unit of Quantity,6404199090,China,1995,pairs,0,0,0,0,594,20,175,552,0,"1,467",0,0
1995,First Unit of Quantity,6404202030,China,1995,pairs,324,0,"7,728",0,"1,200","2,400",0,0,0,0,0,0
1995,First Unit of Quantity,6404202060,China,1995,pairs,"10,397","89,544","28,804","63,720","263,320","271,884","262,734","233,598","846,450","403,288","225,076","20,808"
1995,First Unit of Quantity,6404202090,China,1995,pairs,"85,404","26,294","5,148","85,874","69,540","185,744","178,509","334,812","270,182","340,821","86,780","23,180"
1995,First Unit of Quantity,6404204030,China,1995,pairs,"5,736","3,600","10,792","3,306",0,0,"121,410","15,498","29,886","59,028","3,000",0
1995,First Unit of Quantity,6404204060,China,1995,pairs,"866,529","667,126","608,303","266,724","185,422","265,233","254,751","319,922","437,941","485,355","206,126","410,343"
1995,First Unit of Quantity,6404204090,China,1995,pairs,"12,165","2,868","4,122",0,0,"58,596","90,268","108,996","51,279","122,337","38,430","17,076"
1995,First Unit of Quantity,6404206040,China,1995,pairs,0,0,0,"6,840",0,0,0,"1,224","24,432","45,347","16,908",0
1995,First Unit of Quantity,6404206060,China,1995,pairs,"184,378","154,041","75,407","33,504","14,140","4,419","1,512","25,271","69,488","28,028","35,521","13,732"
1995,First Unit of Quantity,6404206080,China,1995,pairs,0,0,"3,204",0,0,0,"1,020","38,262","10,350","22,143","13,856",0
1995,First Unit of Quantity,6405100030,China,1995,pairs,0,0,"2,509","2,952","1,086",25,"30,432",0,15,"2,989",0,0
1995,First Unit of Quantity,6405100060,China,1995,pairs,729,234,"6,164","4,112","2,001","3,336","1,633","7,051","9,574","6,219","2,370",0
1995,First Unit of Quantity,6405100090,China,1995,pairs,0,"5,238","18,571","2,700","49,102","22,092","21,219","1,471","6,120","18,520","19,429",0
1995,First Unit of Quantity,6405203030,China,1995,pairs,"38,472","37,017","11,112","19,098","1,740","13,062","39,105","4,656","34,638","19,632",0,"3,840"
1995,First Unit of Quantity,6405203060,China,1995,pairs,"144,978","212,390","229,776","308,262","67,325","89,734","64,037","116,288","201,023","107,042","18,317","30,740"
1995,First Unit of Quantity,6405203090,China,1995,pairs,"1,267,628","899,759","432,755","471,027","497,530","663,105","721,308","697,525","648,615","513,702","350,496","484,434"
1995,First Unit of Quantity,6405209015,China,1995,pairs,"83,296","198,556","34,692","209,480","58,234","643,270","861,856","2,214,347","2,225,536","2,878,946","1,222,330","297,715"
1995,First Unit of Quantity,6405209030,China,1995,pairs,"33,885","62,544","56,886","44,586","10,968","22,170","7,164","7,358","54,391","37,790","16,566","8,653"
1995,First Unit of Quantity,6405209060,China,1995,pairs,"112,148","48,819","32,585","39,654","18,133","216,399","153,301","210,212","227,750","278,651","218,786","122,016"
1995,First Unit of Quantity,6405209090,China,1995,pairs,"415,813","197,450","337,704","446,879","410,526","880,085","720,032","1,157,396","1,058,764","881,662","512,018","243,460"
1995,First Unit of Quantity,6405902000,China,1995,pairs,"6,000",0,"7,000",0,172,"16,000","168,010",0,"469,950","312,000","10,000","10,000"
1995,First Unit of Quantity,6405909000,China,1995,pairs,"139,117","63,020","33,589","135,621","153,825","123,676","209,242","289,195","317,657","374,530","118,364","84,292"
1995,First Unit of Quantity,6406100500,China,1995,pairs,1,0,0,"10,600","20,587","65,983","26,700","10,298","43,595","37,033","32,292",0
1995,First Unit of Quantity,6406101000,China,1995,pairs,0,0,0,0,630,0,"1,861","3,365","4,352",498,"18,280","4,423"
1995,First Unit of Quantity,6406102500,China,1995,pairs,"1,800",0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6406103000,China,1995,pairs,0,0,0,0,0,0,336,0,0,0,0,0
1995,First Unit of Quantity,6406104000,China,1995,pairs,0,0,0,0,0,0,0,0,0,0,60,0
1995,First Unit of Quantity,6406104500,China,1995,pairs,0,0,0,0,124,128,630,0,0,0,0,0
1995,First Unit of Quantity,6406106000,China,1995,pairs,"508,602","360,406","324,458","644,951","868,138","767,954","1,105,890","704,855","603,855","430,584","185,999","612,330"
1995,First Unit of Quantity,6406106500,China,1995,pairs,"490,343","357,453","392,944","403,984","572,488","725,612","578,413","412,281","499,086","388,037","538,650","237,941"
1995,First Unit of Quantity,6406107000,China,1995,pairs,0,"7,164",0,864,"28,692","15,800","14,916","6,120","3,492","7,848",0,"18,757"
1995,First Unit of Quantity,6406107200,China,1995,pairs,0,"24,648","3,744",0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6406107700,China,1995,pairs,"693,486","552,798","107,085","93,323","178,952","102,248","697,172","180,216","6,048",0,"85,606","215,483"
1995,First Unit of Quantity,6406108500,China,1995,pairs,"89,565","68,292","80,256","50,351","116,428","66,328","66,050","33,340","7,692","36,132","73,812","158,076"
1995,First Unit of Quantity,6406109020,China,1995,pairs,"1,272",0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6406109040,China,1995,pairs,"790,777","837,049","1,010,785","864,610","238,585","98,088","319,682","217,500","80,417","18,629","5,706","955,129"
1995,First Unit of Quantity,6406109060,China,1995,pairs,0,0,0,0,0,"9,505",0,0,0,0,0,0
1995,First Unit of Quantity,6406109090,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6406200000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6406991540,China,1995,dozens,25,0,0,0,0,8,433,25,0,0,0,0
1995,First Unit of Quantity,6406991580,China,1995,dozens,0,0,0,0,0,0,0,200,0,0,4,"1,218"
1995,First Unit of Quantity,6406993030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6406993060,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6406996000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6406999000,China,1995,kilograms,"17,582","10,013","11,668","5,102","7,774","2,090","8,936","13,614","5,631","3,712","9,358","2,271"
1995,First Unit of Quantity,6501009000,China,1995,number,0,"5,100","181,524","102,132","127,700","331,644","48,000",0,0,0,0,0
1995,First Unit of Quantity,6502002000,China,1995,dozens,"2,680","3,100","4,728","7,190","3,730",500,"1,694",60,"4,850","1,320","5,790","6,281"
1995,First Unit of Quantity,6502004000,China,1995,dozens,"94,189","20,795","26,634","43,460","31,079","31,841","39,751","26,408","21,275","29,912","64,231","43,878"
1995,First Unit of Quantity,6502006030,China,1995,dozens,"44,346","41,145","16,419","38,600","26,636","14,721","17,484","28,386","13,150","21,899","37,150","52,943"
1995,First Unit of Quantity,6502006060,China,1995,dozens,"17,815","30,118","9,645","8,631","20,455","5,312","16,944","7,474","9,125","17,132","14,007","7,076"
1995,First Unit of Quantity,6502009030,China,1995,dozens,0,0,0,0,0,"3,400","1,000","1,100",0,900,0,0
1995,First Unit of Quantity,6502009060,China,1995,dozens,300,100,0,0,0,0,0,0,0,0,50,0
1995,First Unit of Quantity,6503003000,China,1995,dozens,0,0,13,0,0,200,0,0,0,0,0,0
1995,First Unit of Quantity,6503009000,China,1995,number,"1,950",0,0,0,"59,799","43,777","26,278",0,"4,531",0,0,0
1995,First Unit of Quantity,6504003000,China,1995,dozens,"109,331","71,239","52,721","19,018","10,708","35,302","6,295","6,572","31,109","38,725","97,394","86,442"
1995,First Unit of Quantity,6504006000,China,1995,dozens,"49,193","22,746","18,390","17,588","19,410","7,401","6,945","7,340","9,721","12,600","12,239","13,196"
1995,First Unit of Quantity,6504009015,China,1995,dozens,968,0,"1,120","1,400",500,735,0,565,"1,681","3,359",600,0
1995,First Unit of Quantity,6504009045,China,1995,dozens,0,208,0,0,0,0,892,0,0,538,33,0
1995,First Unit of Quantity,6504009060,China,1995,dozens,0,0,0,0,0,"1,300","1,300",0,0,0,0,0
1995,First Unit of Quantity,6504009075,China,1995,dozens,0,"3,983","3,360",318,0,300,0,0,0,0,0,185
1995,First Unit of Quantity,6505100000,China,1995,kilograms,"7,736","13,604","4,582",473,"14,967",0,"51,220","4,946","6,830","13,178","9,516","8,214"
1995,First Unit of Quantity,6505901515,China,1995,dozens,"1,552","2,861","1,356","2,998",773,"1,584","12,247",811,"3,573","1,969","4,142","2,279"
1995,First Unit of Quantity,6505901525,China,1995,dozens,0,0,0,500,0,0,0,210,0,125,0,0
1995,First Unit of Quantity,6505901540,China,1995,dozens,"1,560","32,843","12,056","9,150","22,384","6,138","8,533","1,020","3,234","1,949",0,96
1995,First Unit of Quantity,6505901560,China,1995,dozens,0,0,0,0,0,0,0,380,0,0,0,0
1995,First Unit of Quantity,6505902030,China,1995,dozens,"15,374","3,686","11,445","12,529","2,986","16,253","10,382","4,903","13,131","21,700","12,800","6,164"
1995,First Unit of Quantity,6505902060,China,1995,dozens,"405,334","958,804","910,324","426,211","524,246","527,958","407,123","336,993","177,701","93,434","51,504","139,076"
1995,First Unit of Quantity,6505902545,China,1995,dozens,"12,372","8,961","13,513","21,337","14,060","13,615","12,617","16,255","2,903","1,314","1,441","8,572"
1995,First Unit of Quantity,6505902590,China,1995,dozens,"186,878","9,809","8,829",28,"8,567","6,365","7,219","2,549",167,0,0,870
1995,First Unit of Quantity,6505903045,China,1995,dozens,25,0,0,0,0,0,19,64,0,0,0,0
1995,First Unit of Quantity,6505903090,China,1995,dozens,"9,059","2,580",0,0,"8,947","7,090","11,770","1,791",40,0,14,0
1995,First Unit of Quantity,6505904045,China,1995,dozens,0,0,0,0,0,0,"1,083",0,0,0,0,0
1995,First Unit of Quantity,6505904090,China,1995,dozens,"7,451","11,486","9,923","9,554","16,395","36,130","43,326","20,172","8,738","2,550",196,920
1995,First Unit of Quantity,6505905030,China,1995,dozens,0,0,0,0,0,0,"3,868",0,"1,804",0,0,0
1995,First Unit of Quantity,6505905045,China,1995,dozens,0,300,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6505905090,China,1995,dozens,"64,779","27,540","48,136","38,629","47,721","59,122","58,644","32,126","16,332","22,238","18,608","20,852"
1995,First Unit of Quantity,6505906030,China,1995,dozens,0,0,0,0,851,"1,993",550,"1,521","1,711","5,299",564,0
1995,First Unit of Quantity,6505906040,China,1995,dozens,0,0,0,0,0,0,567,19,146,79,0,0
1995,First Unit of Quantity,6505906045,China,1995,dozens,0,240,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6505906090,China,1995,dozens,"1,801","5,955","7,227","8,808","18,979","22,116","22,879","39,136","23,716","5,555","3,954","3,150"
1995,First Unit of Quantity,6505907030,China,1995,dozens,360,0,525,0,0,960,0,12,500,0,0,0
1995,First Unit of Quantity,6505907045,China,1995,dozens,0,0,"3,554","3,576",0,"5,400",0,0,600,0,600,0
1995,First Unit of Quantity,6505907090,China,1995,dozens,"59,685","38,945","78,335","43,822","84,618","49,751","89,959","70,099","64,426","52,276","25,994","9,142"
1995,First Unit of Quantity,6505908015,China,1995,dozens,"1,171,917","1,363,812","769,259","732,317","1,301,082","1,148,563","1,085,938","1,042,897","982,395","1,353,330","1,365,262","1,634,285"
1995,First Unit of Quantity,6505908045,China,1995,dozens,517,373,0,344,0,0,0,0,0,"1,375",158,0
1995,First Unit of Quantity,6505908050,China,1995,dozens,"4,384","3,004",72,0,"1,464","1,307",716,"2,832",0,0,0,"9,371"
1995,First Unit of Quantity,6505908090,China,1995,dozens,"176,363","198,426","86,356","137,533","166,705","189,838","158,081","234,790","209,621","167,567","183,278","93,190"
1995,First Unit of Quantity,6505909030,China,1995,dozens,"2,534",417,627,0,50,305,357,220,827,104,164,59
1995,First Unit of Quantity,6505909045,China,1995,dozens,0,36,540,0,0,0,258,0,0,0,0,0
1995,First Unit of Quantity,6505909090,China,1995,dozens,"2,856","1,981","2,322","1,127","2,075",216,0,0,0,0,0,0
1995,First Unit of Quantity,6505909095,China,1995,dozens,0,0,0,0,0,0,"1,923",0,0,0,972,0
1995,First Unit of Quantity,6506103030,China,1995,number,"4,146",28,"2,040","4,248","4,032","4,080","4,958","5,844","5,871",0,"1,938","1,128"
1995,First Unit of Quantity,6506103045,China,1995,dozens,0,285,"8,377",665,"2,073","1,552",737,265,91,"4,248",26,292
1995,First Unit of Quantity,6506103075,China,1995,dozens,0,0,0,0,0,0,267,297,0,0,0,958
1995,First Unit of Quantity,6506106030,China,1995,number,0,0,0,48,564,0,0,0,"6,876",0,0,0
1995,First Unit of Quantity,6506106045,China,1995,dozens,158,285,401,94,"1,032",109,25,"2,274",0,"1,510",459,"3,447"
1995,First Unit of Quantity,6506106075,China,1995,dozens,406,"3,434",879,"1,566",606,"1,833",634,"1,684","1,586",292,423,304
1995,First Unit of Quantity,6506910030,China,1995,dozens,"136,115","175,664","27,970","67,313","88,856","244,933","251,973","44,149","224,231","73,568","136,576","180,609"
1995,First Unit of Quantity,6506910045,China,1995,dozens,"20,556","36,090","7,785","4,166",417,"4,873","6,078","16,352","6,126","11,399","5,760","5,261"
1995,First Unit of Quantity,6506910060,China,1995,dozens,"556,873","419,385","200,729","521,748","411,880","665,246","583,164","410,796","554,078","402,373","662,261","547,336"
1995,First Unit of Quantity,6506920000,China,1995,dozens,367,204,30,5,"4,336",3,"4,963","1,899","3,405","1,404","2,328","1,022"
1995,First Unit of Quantity,6506990000,China,1995,dozens,"3,950",553,"2,878",167,"11,319","13,786","12,105","8,843","3,434","2,702","2,541","2,278"
1995,First Unit of Quantity,6507000000,China,1995,dozens,"2,699","13,170","3,423","7,580","5,315","2,258","2,922","50,765","55,189","18,458","16,497","6,788"
1995,First Unit of Quantity,6601100000,China,1995,dozens,"50,592","45,869","89,486","52,810","32,847","10,718","11,101","1,235","3,897","7,023","11,798","29,548"
1995,First Unit of Quantity,6601910000,China,1995,dozens,"221,056","259,147","139,241","272,389","203,050","216,575","137,199","170,181","261,504","234,423","227,655","150,582"
1995,First Unit of Quantity,6601990000,China,1995,dozens,"232,641","140,978","141,621","198,867","207,966","164,752","174,299","141,238","129,398","149,267","116,399","109,757"
1995,First Unit of Quantity,6602000000,China,1995,number,0,"8,656","1,508","8,784",0,"32,336",100,"3,600","3,420","10,540","4,750","19,320"
1995,First Unit of Quantity,6603104000,China,1995,dozens,500,167,"1,844",0,"2,860","4,670","5,050",400,"1,000","3,100","2,399",0
1995,First Unit of Quantity,6603108000,China,1995,dozens,700,"8,083",0,438,"1,353",0,0,458,"2,750","14,774",0,0
1995,First Unit of Quantity,6603203000,China,1995,number,"74,481","7,815","5,400","11,688","9,225","17,820","26,964","52,520",0,"32,699","2,400",0
1995,First Unit of Quantity,6603209000,China,1995,number,"29,560","44,052","51,643","73,179","20,890","9,630","1,000","18,508","71,385","233,215","73,412","34,882"
1995,First Unit of Quantity,6603904000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,6603908000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
